"ENTREZID","SYMBOL","84.1_DOX_0.5_3","84.1_VEH_0.5_3","17.3_DOX_0.5_3","90.1_DOX_0.5_3","90.1_VEH_0.5_3","75.1_DOX_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_DOX_0.5_3","78.1_VEH_0.5_3","87.1_DOX_0.5_3","87.1_VEH_0.5_3"
80772,"CPTP",4.720130662,4.779257458,4.331764305,5.592265781,5.457454376,4.57631141,4.752755572,4.632046298,4.594975614,4.73118505,5.258228649,5.236671908
83756,"TAS1R3",1.457356301,0.829867521,1.509989916,1.154602635,1.421761728,0.626104267,1.054467127,0.182228988,-0.249122016,-0.354391635,0.669344802,0.629057054
1855,"DVL1",5.908996845,5.877702508,5.737205169,6.484360939,6.373386957,5.689318509,5.963968849,5.515389864,5.887570793,5.859160321,6.2287796,6.226889401
54587,"MXRA8",4.584732512,4.427303341,4.543505105,5.326965674,5.237466331,4.13005612,4.531288929,4.359831847,4.48641944,4.385914125,5.119962675,5.233217604
54998,"AURKAIP1",5.590051027,5.674254753,6.008407466,6.336338144,6.12409269,6.155758142,5.958892928,5.612537719,6.02361805,5.712896389,6.299354147,6.058516188
81669,"CCNL2",8.006664949,7.873306884,7.945660645,7.55594603,7.508219654,7.148066736,7.793506425,7.154765726,7.442832871,7.246862102,7.876621032,7.247024304
148413,"MRPL20-AS1",3.587592564,3.548956399,3.14250082,3.893762648,3.61500222,3.648047469,3.792942317,3.522243116,3.639021681,3.825774374,3.7436259,3.935220621
55052,"MRPL20",5.42429711,5.465870814,5.497112227,5.673593338,5.640218925,5.835347586,5.496866256,5.395251903,5.806710366,5.619770068,5.811322076,5.829489097
64856,"VWA1",3.776989789,3.766463304,3.279277132,5.038095621,5.072044949,3.692535859,3.140521675,3.486503906,3.95854288,3.674305951,4.938513455,4.970288021
219293,"ATAD3C",0.746672964,0.629164279,0.32931688,0.841654206,0.533528045,1.259446443,0.612459387,0.762893229,0.740865307,0.489576977,0.819860002,0.49702365
83858,"ATAD3B",5.249843178,5.144319055,5.302184148,5.1224213,5.059989362,4.785878744,5.529758713,4.542062361,4.785468306,4.846228344,5.21132803,4.828691759
55210,"ATAD3A",5.439328313,5.441169755,5.565589143,5.596586729,5.584079363,5.284360764,5.72178438,5.269460523,5.425434567,5.419007563,5.68705431,5.612672101
339453,"TMEM240",1.624498933,1.607491549,1.332720002,2.055084435,2.160478249,1.178344888,1.690611527,1.205392151,1.322474747,1.683922744,1.681687109,1.394290606
29101,"SSU72",6.185723122,6.324670814,6.339924477,6.526488592,6.556151881,6.189779778,6.389766906,5.871140475,6.361961712,6.327694265,6.308932903,6.41852426
643988,"FNDC10",3.685396959,3.944658851,3.976916459,4.867416577,4.823751848,2.583261408,3.949561984,1.997387577,4.013109094,3.69963517,4.39548862,4.46042294
142678,"MIB2",6.575797961,6.351430102,6.824403683,7.300962323,7.154540147,6.714178818,6.753720545,6.506334746,6.616311246,6.419163095,6.743258165,6.522650306
8510,"MMP23B",5.179970329,4.977274909,5.849951684,5.473557729,5.453773348,5.303610238,5.801922779,5.239355919,5.4098756,5.15629215,4.250585955,4.177338307
984,"CDK11B",5.562856723,5.728654275,5.833382955,6.082772441,6.20842864,5.98145488,5.804754663,5.733084365,5.9545189,5.839355144,6.172175044,6.137324728
728661,"SLC35E2B",6.929869749,6.97304114,6.751318149,6.623548512,6.841070218,6.108654858,7.030260183,6.352696194,6.725294795,6.967502282,6.383356079,6.6569795
8511,"MMP23A",5.925103807,5.836040556,6.671227255,6.087896918,6.0841736,6.246831431,6.551928531,6.02438844,6.252821376,6.012309878,4.921963267,4.786891988
728642,"CDK11A",5.431832287,5.517678773,5.819428823,5.750579922,5.842376256,5.098477732,5.754375837,5.148894414,5.851167402,5.766316604,5.602601271,5.471748635
9906,"SLC35E2A",5.753817861,5.696903514,5.827817488,4.907386069,5.273411103,5.537028133,6.016214819,5.800128308,5.797173841,5.975195448,4.932329362,5.007161243
65220,"NADK",5.780622152,5.836040556,5.640518026,5.819974704,5.556885305,5.305998463,5.654305876,5.31940863,5.625940477,5.709783229,6.118715154,5.837473653
2782,"GNB1",8.383367221,8.489323583,8.36639646,8.56182282,8.532884404,8.088417172,8.223356978,8.156847676,8.220909824,8.417372615,8.428519916,8.54338624
105378949,"GNB1-DT",-0.078419881,-0.822293771,-0.742266434,0.953684317,-0.00059426,-2.091084892,-0.292741478,-0.928164975,0.036751663,0.165277098,0.259255895,0.071240077
5590,"PRKCZ",4.786286854,4.939786233,4.899729223,5.586484313,5.575636154,5.081849832,5.191865196,4.983538637,5.168654874,5.338656037,5.086938169,5.439137373
100506504,"PRKCZ-AS1",1.515248955,1.304559035,0.8522125,0.029027274,1.228490804,0.563604624,0.850325056,1.050833662,0.100170137,1.096887593,0.091798839,0.131858525
199990,"FAAP20",4.852352306,4.969323223,4.954384099,5.330428895,5.287955472,5.027893702,4.921410867,4.701238746,5.108238991,4.968486247,5.218122192,5.160518185
6497,"SKI",6.469068945,6.523302676,5.766592212,6.57473997,6.650019902,5.856682653,6.470452272,6.50484683,5.940509452,6.71380043,6.270230274,6.462704
79906,"MORN1",2.626509301,2.324657682,2.220107732,2.213515894,2.298220371,1.668687013,2.509525962,1.633443694,2.04067795,2.437677069,2.044803459,2.133203734
100129534,"LOC100129534",0.422895267,0.629164279,0.126660515,0.3351461,0.641022199,-0.39938929,0.050445109,-1.062891275,0.431344524,-0.57962272,0.456012711,0.299782909
11079,"RER1",7.189702479,7.098638343,7.174437665,6.950527729,6.9344942,6.962969188,7.115411959,6.749375818,6.980424182,6.809246757,6.977013051,6.863232435
5192,"PEX10",3.716578496,3.861178196,3.694535076,4.277860686,4.11195711,3.883731885,3.617225746,3.613433224,3.67591419,3.968061084,3.941338898,4.148287564
55229,"PANK4",5.588366318,5.444997554,5.606793349,5.823665556,5.790787328,5.619988682,5.911074166,5.616676594,5.53706729,5.447321155,5.679689691,5.739830115
127281,"PRXL2B",4.186325891,4.141489173,3.81757061,4.766203051,4.898770985,4.494916533,3.90802695,4.524547197,4.581150034,4.746457082,4.784537756,4.932447599
440556,"PRDM16-DT",2.822684595,3.082748428,2.168201572,3.078730238,3.476743524,3.770697128,2.616545801,4.128200593,3.932645083,3.947063598,2.809776381,3.100945088
63976,"PRDM16",4.777442213,4.887298633,3.856356281,4.676525289,5.178470472,5.059376918,4.122954708,5.79769997,5.080990069,5.790093662,3.83043074,4.223332621
27237,"ARHGEF16",2.878894601,2.836906235,3.663626755,3.515933429,3.654021891,3.106064293,3.394720023,2.84375739,3.132629077,3.246084453,2.203859522,2.072642983
1953,"MEGF6",6.98340946,6.738201475,6.610937372,6.49520161,6.464921223,6.006633783,6.277029221,6.002413516,6.645833731,6.727718428,6.540685651,6.470059814
127262,"TPRG1L",5.678222143,5.851985317,5.707207057,5.643282133,5.546553911,5.700253774,5.739652747,5.530093124,5.483074053,5.594674338,5.642291893,5.682725703
49856,"WRAP73",3.93380845,3.997744292,3.381587526,3.638341851,3.834703799,3.015574224,3.876071617,2.917185304,3.350407447,3.705898595,3.573921584,3.680075844
57212,"GFOD3P",5.063532079,5.156042645,5.286039495,5.244926946,5.116958864,5.279507995,5.206929396,5.286880041,5.127392147,5.169949032,5.381371268,5.001080781
148870,"CCDC27",0.746672964,0.574300586,0.197423222,1.122999804,1.228490804,0.202618872,0.505124409,0.350722659,0.38116309,0.546525049,0.031362864,0.750013606
388588,"SMIM1",0.794217165,0.457887133,0.8522125,1.758686834,1.328360296,1.37314247,0.805786339,0.94946993,1.497553926,0.935690685,0.956145016,1.29175258
57470,"LRRC47",6.327792921,6.331924203,6.402103075,6.911173658,6.806130466,6.531337465,6.42792103,6.389445045,6.596517627,6.485287696,6.782748738,6.650519573
9731,"CEP104",5.104184368,5.2177546,5.269712128,5.339050748,5.165026083,4.751245767,5.234495178,4.863284557,4.667427074,4.942199108,5.459423561,5.455535147
1677,"DFFB",1.909948864,2.030708834,1.235185634,1.023812456,1.509482192,0.852102127,1.998288567,1.050833662,0.780122091,1.241869992,0.783677622,1.724592199
339448,"C1orf174",4.089602643,4.083734999,3.411661697,3.944364079,3.811880809,3.319679587,3.87067623,3.279325535,3.445043295,3.736814211,3.753013133,3.744580519
261734,"NPHP4",2.974863033,2.836906235,2.253702534,2.866123685,2.916434717,2.583261408,2.938745913,2.705515571,2.494577535,2.48214563,2.862765797,2.949197289
8514,"KCNAB2",0.228927591,0.733003241,1.201151708,1.629698077,1.618716284,1.726883503,0.559789869,1.371350736,0.961821656,0.892411099,1.249341678,1.152396394
6146,"RPL22",6.617694726,6.783498148,6.820906056,6.940364494,6.794535825,6.853758041,6.546863163,6.717614127,6.890234952,6.809973799,6.778158503,6.895823953
102724450,"RNF207-AS1",-0.361337461,0.263501719,-0.026214173,-0.114267177,-0.366522339,1.836674517,-0.110967552,1.083098428,0.855569432,0.303859189,1.57986737,1.535606291
388591,"RNF207",8.071414247,7.899696457,8.300114844,7.111161027,7.375404779,7.660791045,8.082566201,7.630507669,7.474589491,7.594458964,7.215949479,7.128843514
23463,"ICMT",7.241537874,7.357637433,7.268852061,7.062011056,7.160762681,7.263155468,7.348203002,7.33471187,7.107873847,7.04118231,6.994431856,7.092607215
387509,"GPR153",3.679078956,3.703944843,4.088174279,4.334147166,4.064473059,3.838255528,3.848890615,3.539786106,3.414182659,3.305034252,3.937227188,3.536114855
11332,"ACOT7",5.515771012,5.372484971,5.448981798,5.222735542,5.176238423,4.785878744,5.176642039,4.615596281,4.811754053,4.923508901,5.376824359,5.394991684
83715,"ESPN",-0.713613758,-0.682104625,-0.742266434,1.463009588,1.391294885,-1.21421591,-1.630079391,-1.211507227,-0.710952251,-1.174564759,0.501277513,0.49702365
8718,"TNFRSF25",4.461303935,4.31047075,3.766120335,3.865395045,3.890229947,2.398665405,3.954670782,2.597975361,3.29049523,3.581978597,3.615685015,3.265550954
57449,"PLEKHG5",6.716633049,6.3836975,6.177663739,6.425666492,6.425998601,5.863184315,6.131231994,5.73181295,6.146057273,6.328709292,5.98269724,5.946961934
79707,"NOL9",4.860750719,5.041887947,4.809427341,5.040212088,4.904175814,4.77901834,5.102629318,4.837509582,4.83989354,5.049524149,5.086938169,5.14773154
3104,"ZBTB48",4.330356381,4.323005135,3.724795083,4.04896795,4.097875271,3.366196101,4.043664389,3.258286047,3.711886761,3.82001135,4.267059959,3.887674383
9903,"KLHL21",7.521281897,7.466625371,7.451844967,7.448892927,7.4119081,7.73799324,7.746413285,7.595286369,7.653037493,7.745371373,6.975008872,7.158739727
148479,"PHF13",5.322580613,5.246551902,4.242553491,4.946278003,5.171763938,5.590904499,5.031882606,6.112021333,5.1705027,5.626389186,4.665312803,5.087790354
90326,"THAP3",3.392871032,3.334602971,2.49753841,2.797714767,3.097189808,2.398665405,3.341108972,2.407268689,2.345524906,2.685992421,2.554591787,3.44945888
55735,"DNAJC11",5.657483026,5.627861803,5.740170957,6.000379894,6.122934228,5.74670489,5.718784684,5.683965107,5.609688439,5.81493465,5.81804598,5.751950587
23261,"CAMTA1",4.800908482,4.832829116,4.97969999,5.456226008,5.226721626,5.45116384,5.058227612,5.197599748,5.347539731,5.022177752,5.431925593,5.241837907
9341,"VAMP3",6.184608509,6.42207195,6.209042216,6.339778965,6.214967261,6.410029993,5.980343326,6.264882613,6.445983909,6.358832702,6.752062719,6.758391604
8863,"PER3",3.263718574,3.375291001,2.150476054,3.415159966,3.595089361,3.488987931,2.786621929,3.399499388,2.529552973,2.735815563,3.041934691,3.138360873
3604,"TNFRSF9",3.975651819,4.043906404,2.410856944,3.735583418,3.685751015,2.033980595,2.537034339,1.758582125,3.094206672,3.468677256,4.196568243,4.311143007
11315,"PARK7",6.876338793,6.934760418,7.301845141,7.12966601,7.083664748,7.252670212,7.109125434,6.923746731,7.098198607,6.981768295,7.286331231,7.191148022
54206,"ERRFI1",6.883225681,6.896135416,5.187357645,6.410202961,7.032142128,5.442506607,6.209181396,6.147735434,5.405175,6.533625605,5.736397457,6.722501864
50651,"SLC45A1",1.888203773,1.902951697,1.453286139,1.838687491,1.815121625,0.202618872,1.42215082,0.94946993,1.400123851,1.30923996,1.998198197,2.118300205
473,"RERE",7.354876013,7.531066784,7.140045105,7.24563425,7.459950221,7.052452007,7.489984145,7.431083436,7.057837461,7.625765628,6.823416581,7.156917741
2023,"ENO1",9.565138433,9.611777521,9.226827707,11.16157169,11.0119135,9.752647961,9.173712559,9.411399476,9.292203466,9.165332666,10.90569383,10.83040399
80045,"GPR157",1.701328314,1.880514014,1.453286139,1.877083485,1.744565552,1.478529186,1.874366206,1.778422536,1.887331663,2.174151252,0.855157095,1.061826828
9563,"H6PD",6.584275216,6.531426493,6.481342323,6.330296889,6.559581044,6.721353802,6.647306592,7.009662377,6.473935901,6.466043374,6.533894487,6.6098092
80176,"SPSB1",3.272138323,3.121533108,2.706059473,2.672322757,2.709744699,2.247829198,3.219045813,3.244087304,2.319113874,3.305034252,2.431377071,2.915110208
84275,"SLC25A33",2.531513576,2.540388319,2.669188773,2.885087743,2.758302512,2.943775716,2.438368875,2.368524547,2.574905767,2.422544317,2.764081493,2.897759811
199953,"TMEM201",5.217511174,5.339962957,4.867542348,5.852857298,5.962517919,5.109457473,5.522896032,5.15838941,5.04316643,5.165411087,5.041695614,5.253820449
5293,"PIK3CD",3.879737626,3.64526389,3.254599873,4.001963878,3.92254796,2.535213501,3.113367584,2.84375739,3.184757257,3.554476487,3.503366711,3.530496944
22883,"CLSTN1",8.632578368,8.578491766,8.596961416,8.130621648,8.080429389,7.859628047,8.424085441,8.043820077,8.066483766,8.049260115,8.144550828,8.008141411
56998,"CTNNBIP1",4.660447867,4.815192008,5.016859887,5.36966963,5.128549543,5.32496326,4.96763081,5.329530289,5.493445178,5.194655748,5.476524481,5.439137373
84328,"LZIC",4.281147443,4.359967835,4.208694984,4.850631179,4.846389271,4.43070757,4.273643596,4.275085828,4.165420061,4.322109441,4.389482074,4.529643625
64802,"NMNAT1",4.439042374,4.736170282,4.848429615,4.845799261,4.959736607,4.744218275,4.698972565,4.512751158,4.844530553,4.808890681,5.333680882,5.001080781
10277,"UBE4B",6.638195504,6.709847551,6.609316267,6.573279126,6.669193753,6.593265778,6.714352856,6.771200142,6.605424227,6.792422875,6.15987709,6.317755306
23095,"KIF1B",7.788882303,7.809786528,7.500318937,7.838196011,8.012303916,7.701269915,8.114301094,8.129108278,7.782823062,8.149743005,7.608390648,7.771458723
5226,"PGD",6.956234957,7.092550497,7.222417071,7.51999991,7.388961063,7.202919063,6.914424727,6.991184418,7.353750605,7.125369124,7.365728719,6.991447021
378708,"CENPS",0.794217165,0.263501719,-0.109189281,-0.550739191,-0.5914384,0.358007062,-0.028004986,0.402780866,0.160917831,0.801750642,0.819860002,0.401771425
1676,"DFFA",4.934214282,4.985183008,4.96202562,5.35103543,5.328720645,5.262393593,4.972676134,5.167822323,5.334413081,5.364621129,5.313202813,5.371616413
5195,"PEX14",4.74756222,4.63926517,4.088174279,4.690067939,5.220236181,4.556389146,5.100326144,4.706426286,4.48641944,4.773545835,4.465681708,5.074339506
54897,"CASZ1",7.314175238,7.37479576,6.800450877,7.015974713,7.449822303,7.313875057,7.42842858,7.705612801,7.217395351,7.713475309,6.510562445,7.115302695
148345,"C1orf127",0.53908415,0.117644634,0.450156153,-0.040841608,-0.171987425,0.282404004,0.559789869,0.182228988,-0.606001612,-0.253722059,-2.089276724,0.131858525
23435,"TARDBP",7.106221887,7.172645025,6.877896501,6.834588728,6.894999855,7.094504073,7.138605144,7.187132216,6.983055155,7.167392281,6.931231568,7.032269282
10747,"MASP2",2.111074885,2.129158455,2.800009043,2.021197961,1.618716284,1.782823163,1.640767812,1.114657373,1.922844867,1.632241806,1.998198197,1.237614483
6723,"SRM",5.58667964,5.604093613,5.734233272,5.917607737,5.852196705,5.184061319,5.693032261,5.019411829,5.405175,5.437944897,5.67722644,5.750743112
5394,"EXOSC10",6.414967851,6.45471352,6.074520971,6.306755011,6.5001469,6.065610464,6.142468917,6.173250185,6.111847248,6.194837447,6.200754917,6.261214279
2475,"MTOR",7.074079284,7.159309723,7.274488813,7.138583329,7.218846591,7.13938819,7.352080052,7.32673354,7.130833074,7.242021447,7.108067091,7.147773137
29914,"UBIAD1",4.882910368,4.94520177,4.67640452,5.40294541,5.348679263,5.09571969,5.074745548,4.813671356,4.890098949,4.931548657,4.89677646,4.913148566
26232,"FBXO2",3.460740648,3.460959541,3.794930035,4.469091335,4.399037198,3.393402705,3.630055803,2.684639277,4.029491781,3.84859898,4.570275609,4.439591719
93611,"FBXO44",5.352665132,5.208776992,5.600279247,5.711272448,5.523912137,4.910386392,5.477474771,4.701238746,5.423886199,5.314266272,5.598701654,5.183968267
26270,"FBXO6",1.952479816,2.25659273,1.268435151,1.858013219,1.882387391,1.37314247,1.535596342,1.697369287,1.348824882,1.494308878,1.681687109,1.64363788
10459,"MAD2L2",3.868675955,4.048945527,3.724795083,4.595367577,4.695588174,4.448111306,3.918523351,3.875347757,4.216397236,4.207595776,4.165270222,4.267905789
57085,"AGTRAP",4.050980043,4.302053582,4.064707054,4.63511746,4.462692302,3.927818443,4.13200284,3.875347757,4.16912163,4.194292283,3.812585036,3.909480746
4524,"MTHFR",6.452495026,6.502331566,6.098986023,5.968505613,6.369484759,6.289695877,6.692348497,6.691691507,6.066919698,6.483465924,5.657367542,6.019944527
1185,"CLCN6",6.028119325,6.117228599,5.917010225,5.83833526,6.081790663,5.594816434,6.046438433,5.86070893,5.689177447,5.880082717,5.63342446,5.55157802
4878,"NPPA",13.0512014,12.92872524,13.59651626,12.46276973,12.37737204,12.16024118,13.51707948,11.71751979,11.84378774,11.78774922,12.72552697,12.46644296
4879,"NPPB",11.35209551,11.09529369,10.7558414,11.18426796,11.14783435,10.36422562,11.01347372,10.08605935,10.30207457,10.19591196,10.61815042,10.68334304
90231,"KIAA2013",6.829328673,6.751399558,6.929476601,7.242880272,7.164145513,6.819064026,6.832845087,6.632285927,6.930047364,6.689511228,7.044983299,6.885408537
5351,"PLOD1",9.217687515,9.041731966,9.146392213,9.182426353,9.113197902,8.368427962,8.856803863,8.225756323,8.714291324,8.562061545,9.209984065,9.076805276
9927,"MFN2",8.608053177,8.673725935,8.921876476,9.069483646,9.035137493,9.001097362,8.881827519,8.958451012,8.975708349,8.909236957,9.009426201,9.022057734
60672,"MIIP",4.401158977,4.169521771,3.936115254,4.884008925,4.8879002,4.162047788,4.236372694,4.040548355,4.578368948,4.616177769,4.448451006,4.81950702
55187,"VPS13D",6.363691465,6.443277108,6.447266099,5.845614551,6.184196916,6.264130335,6.557815736,6.634328714,6.19861684,6.458644148,5.909031289,6.368232262
9249,"DHRS3",3.045327502,3.14995234,2.777088972,3.610125029,3.29941277,3.952418797,2.775116619,4.040548355,4.329877164,4.176361287,3.812585036,3.394851496
126755,"LRRC38",-0.469479103,-0.977586097,-0.391277426,-0.550739191,-1.185268565,-1.21421591,0.850325056,-0.804952538,0.700510365,0.090651715,0.923261618,1.122833818
10630,"PDPN",6.163265597,6.034540583,6.619015682,5.976264127,5.798063725,6.369501771,6.541779948,6.296185985,6.891915924,6.70053121,6.591933624,6.426108216
7799,"PRDM2",5.463424854,5.761257216,5.695030954,5.96961653,5.874395552,5.670906835,5.845204314,5.852543037,5.851167402,6.058317417,5.966649019,5.832916462
23254,"KAZN",3.229539413,3.14995234,2.365481571,2.903805753,2.999577407,2.980121573,3.496311952,3.522243116,2.980838695,3.993885349,2.716891824,3.48474829
55092,"TMEM51",3.879737626,3.778648344,2.866662249,3.509837164,3.64759146,2.906490481,3.341108972,3.185852246,3.242113472,3.608966226,3.705453976,3.852083772
79180,"EFHD2",3.280509219,3.383292695,2.94072152,4.394950617,4.300008601,3.831640285,3.085692584,3.393079299,3.457205053,3.468677256,4.118828483,4.277999239
842,"CASP9",4.141074935,4.008130942,4.423178946,4.215547809,4.171438359,4.560395668,4.446792607,4.166347541,4.57558249,4.338327103,4.5676181,4.230280307
23341,"DNAJC16",6.067350495,6.114827706,5.85132386,5.306009928,5.548280956,5.411790523,6.191979303,5.778124699,5.617837343,5.910230263,5.612949011,5.601998301
84301,"DDI2",1.774272261,2.050943557,2.077312412,2.272317969,2.086339514,2.079361478,2.235044349,2.674086743,2.072649463,2.783975357,1.776792109,2.287720591
6248,"RSC1A1",1.843704919,1.880514014,1.53752737,1.737973767,1.925549722,1.862864694,2.017945589,2.231303892,1.775224895,2.227369174,1.558611795,1.891664749
23207,"PLEKHM2",6.774080979,6.776679745,6.96666992,7.078581128,7.118375515,7.015717992,7.139727037,7.031011218,7.109319553,7.213181134,6.969482982,7.176384531
284723,"SLC25A34",1.427514835,1.738025104,2.898868548,1.488034134,1.193603238,-0.169666911,1.451359421,0.240607562,0.927266484,0.011954661,2.190103082,0.788179232
54751,"FBLIM1",7.295710768,7.37178261,7.150114786,7.507051129,7.501103685,6.847213663,7.171339661,6.837717405,7.246155057,7.416856499,7.345315835,7.670035804
440567,"UQCRHL",4.789223058,4.928893789,5.304189585,5.767286109,5.446382994,5.472582333,5.185360645,4.970661487,5.161239808,4.681198931,5.187293285,4.986792576
729614,"SPEN-AS1",3.313515394,3.476003487,2.81133396,3.806929553,3.67946077,3.663029883,3.5377528,3.852131611,3.162646835,3.385277388,3.812585036,4.001696285
23013,"SPEN",6.455270602,6.501412827,6.28716348,6.683679511,6.658039998,5.994839608,6.601627443,6.779222965,6.070882461,6.647013144,6.129566786,6.094180488
7709,"ZBTB17",4.928898984,4.876001023,4.498675017,4.992917134,5.180699073,4.704942993,5.331943799,4.799177034,4.664807576,4.749492183,4.687513294,4.864856912
27129,"HSPB7",9.604218652,9.732575673,10.40873662,10.99490937,10.94256784,11.12200832,10.66876921,11.12531522,10.82035276,10.71455039,10.56351335,10.71553481
1187,"CLCNKA",2.287561879,2.148067126,2.253702534,1.737973767,1.967458151,1.810000089,2.408893364,1.655068483,1.813569944,1.494308878,1.701216287,1.557869479
1188,"CLCNKB",2.845432071,2.52600428,2.800009043,3.197275472,3.347815085,3.319679587,2.763518817,3.320505811,3.263047495,2.972415409,3.131029722,3.407166346
348487,"FAM131C",0.361092321,0.733003241,1.017784364,2.003951498,2.028122998,0.626104267,0.850325056,1.175776786,0.8918633,0.654090995,1.326820497,0.542390727
1969,"EPHA2",8.642759964,8.583492598,8.306131418,8.751376486,8.609740411,8.298789508,8.746800888,8.472736962,8.325366964,8.552970041,8.256450778,8.153882879
128272,"ARHGEF19",0.697508387,0.574300586,0.391001325,1.330929737,1.421761728,0.282404004,1.128668515,0.877708037,1.060782501,1.134521839,0.545165221,0.131858525
79363,"CPLANE2",2.148141791,1.834563811,2.000239263,2.725899902,2.580679321,2.306256245,2.201054827,2.273857607,2.458733071,2.56717064,2.419635842,2.3905356
54455,"FBXO42",5.146014849,5.233332229,4.400862565,5.144231085,5.20279776,4.704942993,5.176642039,4.951127654,4.391380708,4.960650275,4.926118647,5.064654393
26099,"SZRD1",6.814273183,6.90032362,6.863008517,7.187622112,7.121279077,7.101395107,6.935249824,6.989589526,7.15669903,7.164552706,7.112176198,7.302466044
55707,"NECAP2",5.146014849,5.169986346,4.58698403,4.61253752,4.660887732,3.763763977,4.58828084,4.019862191,4.146768401,4.665216301,4.575575988,5.025250361
114819,"CROCCP3",3.532586029,3.453378328,2.114357978,2.021197961,2.659495447,1.810000089,2.886238197,2.575470791,2.04067795,2.961986505,2.060009879,1.926303659
55672,"NBPF1",4.806715891,4.982551788,4.593558303,4.500174877,4.57877387,4.113790263,4.708076792,4.214476869,4.176496398,4.469278235,4.299454139,4.478041958
84809,"CROCCP2",3.460740648,3.342832896,3.27109819,3.50371503,3.851587181,3.34776908,3.837873186,3.591170355,3.567898809,3.705898595,3.656273405,3.382430621
11209,"MST1P2",2.25394953,1.902951697,1.787354899,1.695633557,1.815121625,1.782823163,1.83057482,1.422682888,1.735832788,1.27594819,2.02943505,1.819787406
11223,"MST1L",2.166324123,2.25659273,1.564549033,0.3351461,0.641022199,1.178344888,1.361897361,1.145540719,1.322474747,1.134521839,1.249341678,0.965188361
9696,"CROCC",4.070420586,4.197020041,3.60626619,2.75711643,3.323816905,3.384390725,3.826770972,3.431178151,3.162646835,3.423785056,3.159545939,3.591122584
4237,"MFAP2",3.607691077,3.658511923,5.138739649,4.845799261,4.780324829,3.546674788,4.683670005,3.516347726,4.998094707,4.950135664,3.808088904,4.005751044
23400,"ATP13A2",6.406387999,6.418182755,6.534414412,6.367014042,6.320806043,5.879311425,6.402908908,5.846681827,6.4910424,6.364782636,6.283246854,6.299703979
6390,"SDHB",6.093716116,6.13155065,6.387044394,6.614344245,6.51170022,6.497258589,6.392593145,6.08737977,6.153550581,5.990669113,6.500844369,6.438160228
11240,"PADI2",0.646609075,0.733003241,0.391001325,1.215804354,1.121190329,0.743523994,0.3891573,0.501579664,0.740865307,1.171199262,0.988295574,1.442950177
55920,"RCC2",6.475463285,6.431749313,6.55477153,6.676894026,6.420351503,5.99927373,6.314271362,6.127573882,6.370024849,6.429608254,6.816717719,6.399388094
55160,"ARHGEF10L",6.15532214,6.107600962,5.822230468,6.019815475,6.377278629,6.081031705,6.516091696,6.226579895,6.005098655,6.397075748,5.717341874,6.336388723
127707,"KLHDC7A",1.543346792,1.579905273,0.978138541,2.435581096,2.008183482,1.444248586,2.875503371,1.718063493,2.409511595,3.053238965,2.383827701,1.926303659
8659,"ALDH4A1",6.158731836,6.18745804,6.794756653,6.499053621,6.460342266,6.695172932,6.553613042,6.550994362,6.837710479,6.431499275,6.560869414,6.293912683
126917,"IFFO2",4.608199823,4.70138956,4.404606017,3.898436823,3.911855527,3.864417278,4.584989978,4.382695121,3.932645083,4.242483438,4.147584494,4.606414962
23352,"UBR4",8.639509664,8.767653233,8.637888009,8.132358743,8.272371027,8.434859206,8.589016648,8.814235825,8.654151819,8.890111933,8.284840449,8.229295215
23065,"EMC1",7.595285855,7.520675609,7.645400412,7.113173047,7.07410591,7.289945119,7.439403542,7.390969763,7.198049668,7.269768112,7.135691241,7.053969521
51154,"MRTO4",4.888397502,4.84446853,5.414123173,5.32349412,5.112296392,5.04228948,4.851920767,4.75979812,5.086872606,4.939543857,5.168123869,4.980625473
100506730,"LOC100506730",1.570907835,1.661130353,1.39426217,1.799241618,2.178432562,2.502268886,1.128668515,2.368524547,1.922844867,1.851485726,2.5438153,2.287720591
8574,"AKR7A2",4.381837589,4.36401695,4.560383193,5.096213682,4.896060959,5.06502805,4.202414824,4.808856077,4.912354531,4.579126278,5.266445645,5.132978102
54896,"SLC66A1",5.063532079,5.156042645,5.079086445,5.279379805,5.235323783,4.78929675,5.410267144,4.839871883,4.832909956,4.85188779,4.979076876,4.786891988
832,"CAPZB",7.146850021,7.219768298,7.547640284,7.650068535,7.552346821,7.274784803,7.252920952,7.127952765,7.340270249,7.307326333,7.618697094,7.534520689
440574,"MICOS10",5.913040476,5.902969287,6.28716348,6.031565153,6.098389155,6.288488689,6.108492122,5.922195936,6.147934252,5.769310255,6.320028326,6.212927472
644068,"RPS14P3",0.884848483,1.046902272,0.895420702,1.245458362,1.391294885,1.336230483,0.505124409,0.877708037,1.211980448,0.705008685,0.855157095,0.825361177
255104,"TMCO4",1.952479816,1.738025104,1.424075984,1.895904956,2.230992562,1.668687013,1.479988385,1.676373916,1.922844867,2.174151252,2.383827701,3.006977814
23252,"OTUD3",4.918209278,4.812231412,4.560383193,4.404839971,4.215580527,4.135437573,4.544902748,4.228968569,4.319921839,4.47662326,4.606975716,4.32743366
55450,"CAMK2N1",2.20201544,1.712846171,1.876312237,2.257840609,2.607432651,0.358007062,1.785412473,0.722497204,2.00798183,1.522970657,1.167464597,1.369331202
