"ENTREZID","SYMBOL","17.3_CX.5461_0.5_3","84.1_CX.5461_0.5_3","84.1_VEH_0.5_3","90.1_CX.5461_0.5_3","90.1_VEH_0.5_3","75.1_CX.5461_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_CX.5461_0.5_3","78.1_VEH_0.5_3","87.1_CX.5461_0.5_3","87.1_VEH_0.5_3"
3274,"HRH2",4.603571401,4.4264927,4.574344767,5.226520986,5.370319463,5.553177752,4.711098812,5.730540413,4.939437847,4.910008937,4.160703765,4.430571146
84321,"THOC3",3.488027716,4.052005573,3.883916253,4.198082064,4.287655088,3.479107153,3.453645438,3.279325535,4.048809494,4.088006403,4.087539008,4.230280307
375484,"SIMC1",3.285856985,3.19915249,3.665090597,3.315081517,3.4694702,3.412632528,3.122475853,3.258286047,3.794725726,3.831514468,3.795159745,3.612551547
57179,"KIAA1191",6.700277783,6.710535664,6.664603077,6.779884485,6.838955196,6.747691347,6.596733891,6.847142136,6.663260361,6.691090674,6.901995513,7.039703819
285598,"ARL10",4.182762992,4.309331503,4.241716887,4.140074863,4.088410434,3.750704836,4.122954708,4.232568863,4.462703771,4.189830384,3.875139013,3.768641785
51491,"NOP16",4.590114586,4.648998578,4.219541554,4.689909962,4.6767642,3.951354774,4.643106653,3.852131611,3.965825513,4.32618098,4.523915602,4.515493979
192286,"HIGD2A",6.035999628,6.107048669,6.090596434,6.210495073,6.503711632,6.435014319,6.033217982,6.311586595,5.858657383,6.114720334,6.32326113,6.536029533
1212,"CLTB",6.981098376,6.966809321,6.817115008,7.177121774,7.272071822,7.181138176,7.063744676,7.044387626,6.988108857,7.027494615,7.319385202,7.428261191
23197,"FAF2",6.728189176,6.715308076,6.75525848,6.364570844,6.350803804,6.301780293,6.489057724,6.358474523,6.553868049,6.329723606,6.44541729,6.280587484
22838,"RNF44",6.176563204,6.464418851,6.314245159,6.518728665,6.756196465,5.796778443,6.395413858,5.942122733,6.207669999,6.291710784,6.098662833,6.109333961
54825,"CDHR2",0.009616755,-0.130446741,-0.044634494,-0.091600332,0.078025979,-0.501421312,0.050445109,-0.078232595,-0.37335679,-0.253722059,-0.496215082,0.245950995
114787,"GPRIN1",0.975240657,1.6641087,0.920635392,1.500977875,1.451598456,1.145904568,1.266518821,0.453025843,1.499693724,1.206967311,1.28170086,1.601390953
26262,"TSPAN17",5.554458353,6.028696093,5.995922214,5.911651596,5.811069467,5.657327694,5.877842958,5.806181332,5.905178862,5.843622059,5.955585515,5.914978985
51720,"UIMC1",4.586730678,4.50576183,4.495332098,4.786152145,4.786191183,4.621088179,4.551661784,4.685563261,4.723483195,4.80305968,4.665597771,4.67167061
23567,"ZNF346",3.740332316,3.817654524,3.710320021,3.510882812,3.462160022,3.761428538,3.597764156,4.015689126,4.156677916,4.004086999,3.968182427,4.155605276
2264,"FGFR4",0.427882742,0.195215463,-0.044634494,0.347483631,0.922457421,0.011063428,0.195601982,-1.062891275,1.44627455,1.27594819,0.672093583,0.131858525
64324,"NSD1",7.529771343,6.991281475,7.137003789,7.104897062,7.062067605,7.114215747,7.376078371,7.373547245,7.471026907,7.478976008,7.148157801,6.930897514
53917,"RAB24",4.71004641,5.168423846,5.02152491,4.924748651,5.00822614,4.520515015,4.960029586,4.473733996,4.731878786,4.829115569,4.883738687,4.830978836
27166,"PRELID1",4.231248153,4.739237641,4.331301296,4.950938948,4.823751848,4.269467862,4.428548622,4.120448653,4.201699248,4.389809757,4.928530434,4.910988206
83463,"MXD3",2.276142925,2.718425326,2.938150733,2.222361186,2.047790683,2.814232395,2.740039705,2.631087383,2.459542316,2.137549759,2.599800537,2.880198209
10960,"LMAN2",7.554666041,7.840066528,7.636926952,7.837221039,7.801845976,7.481939551,7.748620988,7.245762111,7.54197296,7.43958525,7.778599232,7.647504819
10636,"RGS14",3.020884993,2.962754506,2.871449899,2.058586014,1.720258651,2.854854972,2.928396141,2.50577087,3.118854378,3.033453595,2.484536276,2.498068151
2161,"F12",-0.464849582,1.049827013,0.51726774,0.525335871,0.691907726,-1.494481626,-0.110967552,-1.779652291,-0.579507757,0.546525049,0.672093583,0.788179232
2870,"GRK6",4.994261358,5.324413272,5.274785618,5.305779385,5.399315266,5.06160822,5.116371676,5.025650824,5.217688008,5.199102772,5.326804906,5.547411602
80758,"PRR7",2.135004783,3.29578079,2.637250641,2.784982926,3.568103991,2.285171908,2.728155286,2.24562838,2.773304273,2.685992421,2.889849476,2.671439155
1627,"DBN1",8.679873548,9.044494697,8.937922083,9.345933086,9.337384066,8.805471236,8.89766426,8.665020091,9.0201579,9.023815669,8.754975195,8.739050663
9260,"PDLIM7",6.949831075,8.074178767,7.874371787,7.742563129,7.737449985,7.224411436,7.561631877,7.083788429,7.26759611,7.544659092,7.765388015,7.692534784
79930,"DOK3",1.520458377,2.188165956,2.42108835,1.958866019,2.709744699,0.442757994,1.640767812,0.121388143,1.144747289,0.935690685,1.864537716,1.664306298
51428,"DDX41",5.603839044,5.922645335,5.682384474,6.549907067,7.106702476,5.550088693,5.793393621,5.375847859,5.624722774,5.686217903,6.362965587,6.473723705
54540,"FAM193B",5.38752708,5.544186803,5.66935484,5.357604032,5.787866462,4.82141546,5.85343346,4.742225984,5.293379301,5.287370261,5.126065275,4.934576086
54732,"TMED9",7.93964087,8.366845782,8.269238473,8.1754939,8.246807269,7.720790902,8.150371092,7.487543181,7.780529287,7.705682913,8.207013631,8.104873288
11285,"B4GALT7",4.788729738,5.050003793,4.953287148,4.906128377,4.898770985,4.436021635,5.04870318,4.316385582,4.810612448,4.67482711,4.818597887,4.824106699
202181,"SIMC1P1",1.491798488,1.58287777,1.337879757,0.956098358,0.922457421,0.495096286,0.805786339,1.114657373,1.242000097,1.683922744,0.868785879,0.788179232
728554,"LOC728554",3.684440639,3.925923675,3.671639407,4.29532238,4.193678264,3.761428538,3.764132919,3.405891033,3.118854378,3.202452154,4.212335415,4.378360992
23138,"N4BP3",2.938328507,3.614654804,3.35101614,4.671127299,4.922934836,3.459484383,3.394720023,3.750326016,3.784000129,3.973263049,3.755931101,4.053539548
64777,"RMND5B",4.958052434,4.96973202,4.887298633,5.131246714,5.378108837,4.805959737,5.051090189,4.69080737,4.813252232,4.788378229,5.124140991,5.180385279
55651,"NHP2",5.225079717,5.214097357,5.224451333,5.367360366,5.312552536,5.297244011,5.159045149,5.042157432,5.035260187,5.262090102,5.261779176,5.355819801
3182,"HNRNPAB",7.480023565,7.495825921,7.465212487,7.726354452,7.591818727,7.650419909,7.395463405,7.607469261,7.529184516,7.562457844,7.810359746,7.757699589
85007,"PHYKPL",4.06610491,4.227066224,4.28079327,4.140074863,4.304103043,3.839411978,4.321886056,3.693986811,3.93706846,3.998995191,4.190433431,4.264525552
91522,"COL23A1",0.845336874,0.195215463,-0.328443195,0.683649542,1.565132828,-0.062680516,1.054467127,0.453025843,0.178563766,-0.57962272,-0.935749555,-0.535457725
57396,"CLK4",5.125985522,4.815299387,5.036824069,4.287122107,4.139715027,4.335545644,4.776030301,4.382695121,4.756776336,4.734252417,4.641584791,4.387712918
6940,"ZNF354A",3.874043025,3.869953847,4.098391737,3.689493444,3.673142979,3.299459588,3.475136417,3.244087304,3.951518637,3.825774374,3.700188535,3.690189305
117608,"ZNF354B",3.81163793,3.537709738,3.651903114,3.214892424,3.232241816,3.223935389,3.524071022,2.786124952,3.432186633,3.45386786,2.871613896,2.816992425
80108,"ZFP2",0.009616755,0.577165398,0.733003241,0.144581964,1.295832612,-0.607801508,-0.617226473,-0.151421659,-0.280369242,0.165277098,1.008859005,0.861608875
345462,"ZNF879",1.936629596,1.765757342,2.389655554,1.938067385,2.438922939,0.934751057,1.508060269,1.050833662,2.161081728,1.939165498,1.808124355,2.088023164
30832,"ZNF354C",3.21748627,3.152995699,2.894027895,3.370465197,3.307593436,2.979494473,2.928396141,3.109588608,3.066709473,3.329579266,2.916777815,2.957594687
9509,"ADAMTS2",0.651656592,0.878870471,0.782248176,1.287379826,1.228490804,0.212061079,0.263047241,0.296715435,0.473773358,-0.354391635,1.166754565,0.965188361
80230,"RUFY1",4.782827207,4.953666068,4.898508459,4.999427504,5.00822614,4.582301138,4.931810691,4.417906715,4.645639767,4.837697329,4.913011015,5.043115476
3187,"HNRNPH1",8.138785366,8.111766233,8.166051004,7.914782548,7.639180425,7.806129739,7.842559834,7.719791051,7.783561207,7.789168345,7.67166593,7.484912938
821,"CANX",11.07704819,10.84925176,10.82328651,10.50520524,10.4726256,10.2763611,10.92017278,10.3375089,10.51551488,10.35960559,10.4473203,10.31180352
9794,"MAML1",5.598808371,5.630934687,5.661151154,5.806567912,5.875771704,5.830269054,5.550153036,5.865354487,5.785263327,5.746704973,5.870908478,5.860046147
11282,"MGAT4B",7.599429607,8.146044665,8.005221344,8.134374782,8.286925832,7.752379802,7.805927024,7.60434633,7.817484902,7.811122937,8.15565877,8.097292984
8878,"SQSTM1",8.513636997,8.211969482,7.97343902,8.533189503,8.576274708,8.274619536,8.507060434,8.089950193,7.834152231,7.827372371,8.09383049,8.083691115
51149,"MRNIP",2.450095681,2.344200047,2.637250641,2.322050414,3.058933673,2.239880093,2.654716414,2.014218849,2.538239763,2.391794131,2.654153664,2.598138646
23061,"TBC1D9B",6.508844533,7.051019751,7.025110869,6.942741298,7.283003927,6.62608153,6.651245382,6.55243546,6.999743462,6.983058237,7.267590839,7.310273737
55819,"RNF130",3.939177213,4.091697712,4.335431555,4.026442749,4.43308649,3.951354774,4.062716779,4.040548355,3.994020541,4.13518266,4.168193814,4.343542414
5601,"MAPK9",5.625438168,5.518932534,5.588604656,5.799378622,5.849397677,5.851753777,5.374498868,5.992892251,5.642644305,5.803298035,5.926068793,5.997722411
9945,"GFPT2",4.814996297,5.130814521,4.963997645,5.082326537,5.137755504,4.010984856,5.036708529,3.852131611,4.472756962,4.800135318,5.175216468,4.746270408
57472,"CNOT6",5.635298965,5.506137663,5.605804389,5.457809654,5.180699073,5.324618101,5.415834575,5.559057592,5.500833122,5.668688691,5.44250983,5.373186602
4245,"MGAT1",6.418464469,6.745949782,6.563471893,6.665920256,6.574912203,6.531361009,6.56785253,6.292741186,6.60960079,6.378571123,6.704306382,6.543719066
100859930,"HEIH",1.132038682,2.470011184,2.568733179,2.256362085,2.659495447,2.718420379,0.935478325,2.899175708,2.937166718,3.072756663,2.577472656,3.062533043
729678,"LINC00847",0.162912111,2.224327739,2.148067126,1.41327765,1.328360296,1.855534086,0.124848397,1.543549645,2.927452891,2.807465498,1.388160833,1.782459655
643836,"ZFP62",3.443824072,4.04190953,4.289335028,3.593006089,3.817620495,3.176647206,3.591218178,3.265333356,3.452648771,3.648524071,3.428063919,3.478926341
81786,"TRIM7",0.93322576,1.526066181,0.829867521,0.826295813,1.565132828,0.934751057,1.015884423,0.402780866,0.526202071,0.847792903,1.43858279,1.237614483
90933,"TRIM41",4.800462843,5.126043663,5.03935823,5.29355077,5.271321315,4.871770458,5.138988654,4.937956598,4.875199894,5.034672227,4.946064868,5.108677242
10399,"RACK1",8.504251169,8.702869626,8.572380306,8.887266079,8.984213676,8.641546297,8.529488786,8.55699275,8.589518345,8.705128673,8.664032381,8.733101588
619571,"SNORD96A",0.845336874,0.785141787,0.51726774,0.409236147,-0.366522339,0.273284849,0.805786339,-0.228523019,-0.19301393,0.546525049,-0.086651039,-0.44413537
101928649,"CTC-338M12.4",1.239377988,1.6641087,1.989367539,1.75991233,1.644779724,1.751799608,1.479988385,1.697369287,1.390801096,1.341780783,1.557428023,1.369331202
84851,"TRIM52",3.613050542,3.515992385,3.820503333,3.097876941,3.24933002,3.247010654,3.371987357,3.22974743,3.347306186,3.193565078,2.776809485,2.906461092
100507602,"TRIM52-AS1",2.325702168,1.928040985,1.902951697,2.761498386,3.363594929,2.91372149,2.39392666,2.786124952,2.706716925,3.237462923,2.853144866,3.265550954
100132062,"LOC100132062",3.30245512,3.287259,3.72298648,2.688660049,2.770190828,3.144238079,3.571400128,3.272346409,3.272546283,3.361669572,2.766977182,2.789032905
56940,"DUSP22",5.029583712,5.00133695,5.07931086,5.339874622,5.548280956,5.299085199,5.145705181,5.433294173,5.270509765,5.527305907,5.448673684,5.61400079
55770,"EXOC2",6.052038784,6.085093043,6.215740448,6.098975093,6.096029602,6.30269829,6.021093348,6.321763087,6.48848233,6.405758938,6.111346113,5.994665427
94234,"FOXQ1",0.93322576,0.120429556,0.574300586,0.070069496,-0.265978445,0.081220522,0.850325056,-0.396310039,0.847921132,-0.071284148,-0.699307971,-1.815147564
2296,"FOXC1",1.957740483,2.731047927,2.389655554,0.826295813,0.417375091,0.972159845,1.874366206,-0.078232595,1.242000097,1.134521839,2.005004438,1.664306298
2762,"GMDS",2.171604733,2.499821434,2.451850881,2.516969133,2.453742023,2.399427768,2.550594303,2.287767752,2.762417625,2.748007067,2.38519832,2.451262466
100508120,"GMDS-DT",1.094407697,0.735890402,0.829867521,1.149435849,0.834607576,1.730126645,1.392338625,1.496410971,1.625180253,1.73381619,1.008859005,0.931481445
340156,"MYLK4",0.162912111,-0.041884629,0.117644634,-0.482152002,-0.171987425,0.545602126,0.050445109,0.594043993,0.473773358,-1.001305569,0.539767685,0.351678214
56897,"WRNIP1",5.552725053,5.709575554,5.610924575,5.802258639,6.019656559,5.638545494,5.571926325,5.477962454,5.595883707,5.4933096,5.9183167,5.921432549
1992,"SERPINB1",2.804897653,3.410084126,3.177822547,3.197496313,3.347815085,3.216160881,2.616545801,3.109588608,3.618791004,3.615634983,4.006291733,4.065243368
5272,"SERPINB9",3.436323306,4.296650073,4.078816143,3.625890786,3.554419632,2.942277855,3.293515696,3.30690924,2.917673216,3.092013833,4.272644084,4.159250259
5269,"SERPINB6",5.416407354,5.737994775,5.592061046,5.924925588,5.962517919,5.504537749,5.265660844,5.370955793,5.669115969,5.732969812,6.186112376,6.337193438
401232,"LINC01011",1.239377988,0.735890402,1.163001963,1.38281813,1.121190329,0.856891356,1.054467127,1.017830781,1.784327872,1.605690085,1.84597729,1.601390953
4835,"NQO2",4.367632103,3.979802986,3.906301493,4.511354214,4.568598591,3.927747459,4.33761493,3.693986811,3.700910991,4.034266131,4.063641619,4.118639801
401233,"HTATSF1P2",1.339281116,1.61046607,0.829867521,1.075180207,1.360170737,0.212061079,1.164385472,-0.008577891,0.966499611,0.847792903,0.831534415,0.965188361
101927759,"LOC101927759",0.009616755,0.041553958,-0.13317575,-0.179779211,0.588276054,-0.722654799,0.448305753,-1.211507227,-1.109023221,-0.846640661,0.492817161,-0.358251178
8737,"RIPK1",4.616903855,4.937419188,4.642602432,4.472106057,4.491702764,4.055233567,4.391353587,3.938433116,4.404373277,4.198740425,4.879182066,4.684374876
670,"BPHL",3.523856867,3.823560069,3.716667152,3.903089405,3.96454242,3.932499927,3.710780296,3.785065587,3.877775399,4.083202808,3.856715344,3.856580911
7280,"TUBB2A",5.855152777,6.427088246,6.084474486,6.765937252,6.624870431,5.956959431,6.023526441,5.774424581,5.686497693,5.764817446,6.142099541,6.123397227
347733,"TUBB2B",4.672231176,5.328572124,5.041887947,6.382001153,6.120614512,5.006331532,5.039115451,4.527481197,4.762251255,4.755543298,5.376147765,5.280841064
389362,"PSMG4",2.550782855,2.792555647,2.49679868,2.796583377,2.438922939,2.772432768,2.740039705,2.620134267,2.600692871,2.511047662,2.986222201,3.217411523
63027,"SLC22A23",5.625438168,6.911047241,7.036572012,6.915735665,7.020369284,6.369934793,5.87380328,6.470194259,7.107443928,7.069389147,5.982387619,5.799439162
221749,"PXDC1",5.766708681,6.398689658,6.201102807,6.160870065,5.889461502,6.604653887,5.876497655,6.381359148,6.183388789,6.226768065,6.080915229,6.00077293
26240,"FAM50B",2.479587573,1.905945631,2.357522631,1.351701623,2.008183482,3.077150351,2.679613726,3.15582881,1.177898683,0.847792903,1.788818814,2.118300205
8899,"PRPF4B",7.088481144,6.763720086,6.775160158,6.60784544,6.375334105,6.551581664,6.693876861,6.59291307,6.695096124,6.723093998,6.517558404,6.37373333
10455,"ECI2",5.857962748,5.351233952,5.237752259,5.605263776,5.427739764,5.990389524,5.73223447,5.861871723,5.737420614,5.706663337,5.71855225,5.786534859
9425,"CDYL",5.135280668,4.929226617,5.07931086,5.319916319,5.260826723,4.965178632,5.176642039,5.098487165,5.035260187,5.059341163,5.522118235,5.439137373
10799,"RPP40",2.309370854,2.242074311,2.49679868,1.851738106,1.967458151,2.193120177,2.218149684,2.079646451,2.486254634,2.607875005,2.508337637,2.474855116
57128,"LYRM4",4.07579266,4.000803642,4.002946965,4.026442749,4.215580527,3.750704836,3.984949392,3.656954091,3.773194196,4.034266131,4.122658885,4.099795706
648791,"PPP1R3G",0.799299493,0.923545993,0.395957143,0.914115213,1.328360296,1.240920047,0.327479787,1.083098428,0.888539888,0.977709647,1.602353944,1.64363788
10667,"FARS2",2.828010828,2.863062349,3.414862919,3.020846162,2.92709339,3.247010654,3.028697131,3.061817134,3.169180113,3.211284821,2.907857433,3.116028045
6239,"RREB1",6.116817651,5.941775962,6.136293244,5.758442804,5.632098864,5.836621371,6.108492122,5.970428512,6.180324701,6.247311355,5.597562592,5.554348963
6745,"SSR1",7.762020737,7.787785155,7.975094513,7.422401876,7.313789652,7.126710893,7.654822517,7.256411922,7.381813462,7.322691533,7.216127587,7.200022615
83732,"RIOK1",4.375497647,4.135083736,4.028682563,4.24116801,4.312257231,4.160258833,4.072149444,4.096939737,4.048809494,4.044187163,4.099340882,4.137240928
1832,"DSP",9.704393602,9.784440934,9.92343596,9.946320752,9.911868354,9.785000564,9.683696004,10.00588621,10.19985458,10.15851014,10.26908197,10.1767711
154007,"SNRNP48",4.782827207,4.350815513,4.622462069,4.060519976,4.121269216,4.276961079,4.598108623,4.436756866,4.372510366,4.472955422,4.427344055,4.284689187
654,"BMP6",1.915205201,1.790088591,2.307940124,-0.091600332,-0.083747135,-0.402349474,1.874366206,-0.928164975,1.805695097,2.061437397,-0.496215082,-0.200449194
81567,"TXNDC5",4.248482793,4.985621029,4.809264729,4.351455143,4.107278419,3.894034477,4.879045273,3.911733588,4.425230862,4.189830384,4.606178165,4.36263846
9521,"EEF1E1",3.199875042,2.919295019,3.14995234,2.305906595,2.248095482,2.814232395,2.481482861,2.756421732,2.588416662,2.673263067,2.664782811,2.691715856
51000,"SLC35B3",4.425604273,4.222603753,4.598604012,4.29532238,4.211226594,3.951354774,4.345415525,4.151209585,4.057742057,4.198740425,4.018774366,4.001696285
2651,"GCNT2",7.028012409,6.6929005,6.847076335,6.724786556,6.457587899,7.127229183,6.89196365,7.201899795,7.132497637,7.023112065,6.648501379,6.581563715
55003,"PAK1IP1",4.178273368,3.979802986,4.023572039,4.055700805,4.121269216,3.357155512,3.698651361,3.380152771,3.499294491,3.554476487,3.842741531,3.964681311
51522,"TMEM14C",6.50705552,6.344272125,6.42207195,6.381038307,6.437226914,6.013001559,6.272944851,5.919964761,6.42690298,6.40864176,6.396832642,6.542324014
81853,"TMEM14B",5.481627952,5.535218084,5.604093613,5.858683578,5.790787328,5.804576337,5.437891906,5.743215548,5.564890816,5.701970811,5.738814608,5.878958939
4117,"MAK",0.702568313,0.684898041,0.829867521,0.144581964,0.355592469,-0.309646047,0.850325056,-0.58621093,-0.472753211,0.23623149,-0.318215994,-0.0582184
54898,"ELOVL2",0.54410397,0.632037097,1.235515998,1.254110543,0.964454479,0.731607113,0.559789869,0.548552473,2.075710756,2.137549759,1.667223854,1.343932374
221710,"SMIM13",5.919781971,5.649338893,5.753561175,5.558335429,5.630469353,5.853007675,5.426905394,5.919964761,5.898979154,5.804757755,5.827813005,5.848804046
4739,"NEDD9",3.834644227,4.453402596,4.388075847,5.131246714,4.890625586,5.528278071,3.66787526,5.442650042,4.630751764,4.582534192,4.583949532,4.518335032
100113407,"TMEM170B",3.81742399,3.668144761,3.52745524,3.378206403,3.462160022,3.176647206,3.193343076,3.602344732,3.241522773,3.622273056,3.428063919,3.524857072
3096,"HIVEP1",6.009707535,5.880776419,5.902969287,5.742037622,5.657923796,5.738268477,5.767499364,5.974734373,6.046499373,6.000893451,5.639928283,5.569494739
1906,"EDN1",5.573388466,6.227750034,6.514222235,5.189602856,5.081617407,3.638841396,5.659008304,3.30690924,4.996298288,5.039639875,5.215536741,4.986792576
221692,"PHACTR1",2.828010828,1.790088591,2.916257987,3.107222905,3.257798815,4.439364552,2.495572548,4.837509582,4.862511655,4.928873713,3.276913748,3.363596469
100130357,"LOC100130357",1.132038682,1.202654809,1.370448239,0.282969228,0.291045204,0.388449258,0.935478325,0.722497204,0.362828745,0.011954661,0.672093583,0.071240077
51256,"TBC1D7",5.095355911,5.070013917,4.958652336,4.797743236,4.803648466,5.033128777,5.114090354,4.772219886,4.934596749,5.144811821,4.583949532,4.767918344
54438,"GFOD1",7.130338233,6.728744802,6.709847551,6.765199439,6.573216764,7.105299082,7.277083005,7.308086232,7.022164575,7.077261704,6.922070205,6.783406933
23408,"SIRT5",4.888296802,4.701252739,4.826974005,4.636044149,4.765553725,4.779826454,4.743929823,4.607300396,4.512283494,4.773545835,4.727744445,4.864856912
51406,"NOL7",5.939813415,5.852173148,5.909910012,5.865584021,5.871639304,5.751776098,5.814622709,5.727991968,5.651522272,5.746704973,5.988746705,6.13917161
10048,"RANBP9",6.404117172,6.183661895,6.144555455,6.254269321,6.239760989,6.468940858,6.284149162,6.616527717,6.580454759,6.677609941,6.336617729,6.360337028
63933,"MCUR1",4.97627049,4.953666068,4.884482514,5.144924544,5.243874952,5.233203095,4.752755572,5.281676234,5.110162674,5.049524149,5.20647149,5.331795766
221687,"RNF182",-1.003369929,0.041553958,-0.554339536,-0.179779211,-0.00059426,-0.402349474,-1.630079391,-1.062891275,0.111512895,-1.001305569,0.342036833,0.245950995
9308,"CD83",0.93322576,1.883506609,1.402297698,1.610188425,1.391294885,-0.847448661,0.935478325,-0.008577891,1.273013453,1.058245262,1.309061361,0.896968127
3720,"JARID2",5.024590302,4.920987258,5.317171065,5.115123602,5.151455228,5.534543396,5.111805419,6.055211685,6.017032934,6.012309878,4.673514092,4.595694595
84062,"DTNBP1",3.530917144,3.668144761,3.814597881,3.986485487,3.985089975,4.102389168,3.843392417,4.112654834,4.003297749,3.736814211,4.272644084,4.107362906
29116,"MYLIP",4.394975917,4.096583318,4.013296359,4.262237863,4.641602429,5.087407105,4.189471686,4.877151929,4.432116914,4.35037182,4.608932816,4.895774419
2766,"GMPR",4.367632103,4.288133431,4.136763656,4.31964719,4.083654627,4.742425853,4.32583438,4.716745739,4.689403562,4.811797368,4.458222807,4.614403281
6310,"ATXN1",6.529260284,5.90046655,6.727241068,6.222370363,6.412787488,6.368181894,6.953228409,6.704711039,6.713583166,7.087492189,6.506521431,6.41852426
101928433,"ATXN1-AS1",5.176383261,4.920987258,4.971978657,4.689909962,4.52014135,5.540781629,5.053473255,5.766995754,5.445756662,5.798909992,4.988990651,4.994974584
401236,"STMND1",-0.464849582,0.460733915,0.117644634,1.149435849,-0.171987425,1.33006263,-0.500765296,0.802188889,1.076067744,1.206967311,0.585238304,0.710810831
221662,"RBM24",7.622334371,7.35664774,7.563560295,7.457993072,7.509106687,8.040170843,7.502684029,8.235657539,7.600834496,7.837748076,7.196116558,7.362195068
10486,"CAP2",8.011121819,7.876029723,7.99774841,8.215473461,8.107330928,8.382969924,7.88365251,8.464914578,8.292400003,8.351233144,8.284008306,8.37453526
51439,"FAM8A1",6.164129415,5.992458423,6.017932723,5.680758765,5.58744286,5.993804005,5.810401809,6.063321199,6.22164758,5.963480303,5.926068793,5.757972851
9972,"NUP153",6.483594202,6.131058221,6.151599883,6.25951791,6.217140233,6.289792865,6.18873095,6.320071982,6.319591307,6.190377236,6.127765459,6.045773208
63971,"KIF13A",8.347128228,8.007651158,8.230675331,8.119730531,8.147192865,8.562697682,8.350410683,8.691422006,8.596622847,8.63321273,8.41018125,8.435361597
378884,"NHLRC1",1.094407697,1.165938659,0.875965177,1.075180207,1.946656104,1.61659127,1.479988385,1.589196716,0.526202071,1.206967311,1.882862391,1.838095244
7172,"TPMT",4.643204731,4.406959321,4.574344767,4.424301847,4.211226594,4.339129377,4.40634687,4.282051746,4.492655591,4.527017296,4.497401803,4.611745419
221656,"KDM1B",4.978854391,4.850432018,4.947901934,4.92210328,4.726425738,4.591344996,4.686743529,4.675017508,5.177274889,5.276890643,4.818597887,4.968211612
7913,"DEK",6.885875536,6.498041022,6.599980181,6.67929783,6.530170011,7.097914338,6.491696166,7.094709654,6.976968391,6.951776765,6.888455501,6.964617918
255488,"RNF144B",1.978546906,1.089578316,1.370448239,1.185177942,1.157851061,2.077732507,1.738790543,1.836357379,2.576035095,2.511047662,0.868785879,0.351678214
3400,"ID4",3.390480833,4.309331503,3.88954521,3.848407588,3.776954732,3.913395395,3.387182198,3.607899631,3.418382174,3.568293075,3.790314103,3.861064075
154141,"MBOAT1",4.282346441,3.648317706,3.814597881,3.331123561,3.409924582,3.603518104,3.934126138,3.56284978,3.432186633,3.369581845,3.31114613,3.116028045
1871,"E2F3",5.383632324,5.175367735,5.183796569,4.999427504,4.843578943,5.244712983,5.261544116,5.324478336,5.56175459,5.34869799,5.049048573,4.82640105
54901,"CDKAL1",3.480753857,3.337650653,3.691109345,3.453416239,3.634643969,3.579479424,3.544545338,3.920688445,3.805372173,3.790845773,3.262990075,3.720111142
6659,"SOX4",6.902982737,7.074115396,7.017419209,6.516099792,6.620772689,7.16557967,6.966566828,7.265666451,7.175705922,7.385495861,7.065841307,7.15554974
57380,"MRS2",6.291188251,5.865114844,5.8945961,6.083669291,5.937696291,6.002869978,6.092358222,6.162909697,6.183388789,6.178040077,6.048814575,6.01793842
2822,"GPLD1",1.871377644,1.928040985,1.925045753,1.610188425,0.533528045,1.386570981,1.83057482,1.31812455,1.695546347,1.917740045,1.487301856,1.512994154
7915,"ALDH5A1",5.325943897,5.214097357,5.2199903,5.079955111,4.977791335,5.022023685,5.062966352,5.062528601,5.343547585,5.303980906,5.193683673,5.103010741
9856,"KIAA0319",2.839430023,1.089578316,0.963963921,1.319899164,0.834607576,1.467388454,2.564028002,1.496410971,1.177898683,0.705008685,1.769251426,1.264937462
51567,"TDP2",5.494325576,5.062542607,5.160705535,5.386677303,5.461126037,4.990466817,5.275901562,4.996301865,5.073197479,5.272677388,5.460922945,5.568124402
55856,"ACOT13",4.996813265,4.704456627,4.619077836,4.916797942,4.879693017,5.133539177,4.949831918,5.021494493,4.823763329,5.034672227,4.825719617,5.097321897
81688,"C6orf62",7.357798592,7.239506293,7.41438108,7.144017681,7.151702825,7.365518747,7.261191843,7.376804614,7.273838393,7.395218097,7.120433317,7.195148346
51053,"GMNN",4.187238687,3.958492111,4.053967109,4.311584405,4.049917642,4.511014562,3.984949392,4.199838123,4.048809494,4.019255476,4.306976729,4.250924843
9750,"RIPOR2",5.730368365,4.980344113,5.158375974,5.650713593,5.228876979,6.726640317,5.555206886,7.010186857,6.955023766,7.14451763,5.504474518,5.682725703
8418,"CMAHP",1.371101791,1.715828074,2.050943557,1.185177942,1.005263498,1.300956173,1.451359421,1.017830781,2.075710756,2.244681,0.629319469,0.299782909
55604,"CARMIL1",3.799995725,3.06599907,3.784702487,2.289580079,1.815121625,3.849498404,3.630055803,4.032309448,3.956303377,3.920379548,2.75707741,3.160353255
10475,"TRIM38",1.204478112,1.765757342,1.337879757,-0.091600332,-0.265978445,-1.974380639,0.712358767,-0.691439995,-0.37335679,-0.071284148,1.253811425,0.896968127
3006,"H1-2",3.678094653,3.757230143,3.960790584,3.572909355,4.069292413,3.667630864,3.551306045,3.300062599,3.20178104,3.246084453,4.022911358,4.504073487
3077,"HFE",0.751744467,1.089578316,1.687219979,0.409236147,0.788591615,0.641600221,0.805786339,0.240607562,1.003954567,0.801750642,0.975094968,0.788179232
