"ENTREZID","SYMBOL","17.3_CX.5461_0.1_3","84.1_CX.5461_0.1_3","84.1_VEH_0.1_3","90.1_CX.5461_0.1_3","90.1_VEH_0.1_3","17.3_VEH_0.1_3","75.1_CX.5461_0.1_3","75.1_VEH_0.1_3","78.1_CX.5461_0.1_3","78.1_VEH_0.1_3","87.1_CX.5461_0.1_3","87.1_VEH_0.1_3"
346653,"GARIN1A",2.593923504,2.2836274,1.454965184,2.177838909,1.698131804,2.055797341,1.532564243,1.138537678,1.750023742,1.401415071,1.968100744,1.712796254
813,"CALU",10.57666572,10.26938973,10.23103427,9.879891506,9.808443267,10.27249425,10.14529913,10.00009052,10.10943705,9.929340437,10.02782209,10.27129588
64753,"CCDC136",1.824371173,2.914976061,2.79300745,2.468647945,2.333322076,1.699750636,1.456057813,1.238119298,1.977793096,1.802205205,1.456558216,1.635946267
2318,"FLNC",11.5627367,11.84486622,11.67830254,12.27426611,12.2980556,12.05317978,11.93952024,12.01142484,12.2188787,12.18432528,11.70522497,11.65536674
9296,"ATP6V1F",6.058410497,6.082064275,6.208642688,6.54219181,6.526524114,6.183786922,5.97863431,5.999551015,5.671474296,5.988646754,6.182321367,6.136093801
100130705,"SPMIP1",1.704418804,1.97790887,1.835520672,2.275165733,2.640668297,2.252150413,1.40270234,1.723729896,1.504020062,1.822644167,1.534497917,2.714891041
23534,"TNPO3",5.723735683,5.807546256,5.804996568,5.800750743,6.020535438,5.859740809,5.884467432,5.662758726,5.870184855,5.879476205,5.847738632,5.87418256
286016,"TPI1P2",0.357413175,0.12662493,1.186519141,0.855229329,0.764896884,0.728746212,-0.073173482,0.205025185,-0.281193191,-0.000694146,0.403395046,0.896029653
407835,"LOC407835",3.314115128,3.515465778,3.420376032,3.943694243,3.964329976,3.548094619,3.434590772,3.647655043,3.218470047,3.43989418,3.351849366,3.665273868
340348,"TSPAN33",2.616255833,2.383407764,2.495121565,2.594666932,2.347524366,2.263578605,2.717796418,2.823510562,2.585022257,2.098854815,1.930155218,1.58234013
6608,"SMO",5.557695154,5.722774096,5.712688375,5.651042156,5.651328347,5.679512477,5.733286462,5.662758726,5.831843831,5.813353864,5.274208659,5.240181181
23382,"AHCYL2",4.039545454,4.345308112,4.356220126,3.925820009,3.903146328,4.051775513,4.238852731,3.989987791,4.21413164,4.311694545,3.860573664,4.002803009
57464,"STRIP2",8.178737534,8.179160084,8.165369477,7.843454737,7.782154835,7.955725626,8.461823151,8.469499117,8.616119075,8.449847086,8.391139389,8.371453871
105375620,NA,0.600826341,0.272573118,0.897068522,0.311087631,0.677652757,0.553619784,0.997458595,1.269842141,0.579225146,1.066429109,0.656752169,0.708597535
4899,"NRF1",3.469389894,3.751630714,3.54066598,3.907721542,4.092131338,3.970425862,3.749744536,3.735480072,3.560810932,3.753746704,3.875625669,3.874873612
7328,"UBE2H",7.751551155,8.059815944,8.214175048,7.863155143,7.953854797,7.951536383,8.323098057,8.389633418,8.107964942,8.251650653,7.955813715,8.068708564
51530,"ZC3HC1",4.402845258,4.501517492,4.451375571,4.591146822,4.637065118,4.359301488,4.200284442,4.202154086,4.217853132,4.248892387,4.722968672,4.613327921
23008,"KLHDC10",5.619804406,5.360107321,5.647199801,5.438481435,5.497428985,5.661267126,5.381705947,5.200138658,5.237847246,5.278626794,5.293017412,5.500749992
84928,"TMEM209",5.167541943,4.976557481,4.837991225,4.728085228,4.538372181,4.76917627,4.722555316,4.721266366,4.977437186,4.662903708,4.634299376,4.626629895
51200,"CPA4",4.70328549,4.229413854,4.093191321,4.401546518,4.066602472,4.734691483,4.981007947,4.357860097,4.512643973,5.136879444,4.139454542,4.974908812
95681,"CEP41",3.469389894,3.76402578,3.901799556,4.100636662,4.057991467,3.736211237,3.920805803,3.746796275,3.957912173,3.705036517,4.044971178,3.846731571
4232,"MEST",5.169431017,4.44874665,4.657595564,6.603443899,6.618702673,5.237469147,5.123861842,5.075539228,5.321513846,5.575148528,5.509512909,5.640085951
26958,"COPG2",4.51703601,4.941518401,5.21469098,5.345182095,5.348268353,4.822306396,5.278112531,5.328072108,5.277615038,5.256261487,5.118423638,5.018449176
378805,"LINC-PINT",2.548194215,1.473516838,1.454965184,0.578471658,0.378950188,2.21731242,1.740389556,1.936337462,1.428948787,1.373979653,0.702490934,1.832427892
4289,"MKLN1",6.010737912,5.835710694,5.922832253,5.506202514,5.6267917,5.915138573,5.801868231,5.756709853,5.855926112,5.726536109,5.657643759,5.708925914
100506881,"MKLN1-AS",-0.303631893,0.12662493,-0.185049458,-0.443408785,-1.31123655,0.172207991,-0.232884385,0.205025185,-0.281193191,-0.733513586,-0.048205101,0.239726716
5420,"PODXL",7.01483879,7.614701414,7.142581329,7.054423288,6.913577954,7.056634906,6.032318652,5.662758726,6.504670182,6.381156167,6.611153068,6.973285478
91584,"PLXNA4",7.931243929,8.018058483,7.906124997,7.444806338,7.640825793,8.189748034,8.595447755,8.572659146,8.889102134,8.616047005,8.102701421,7.795209781
54927,"CHCHD3",5.807396874,6.046990553,6.3823731,6.330941482,6.52183517,6.066349725,5.762700639,5.967263374,5.234177039,5.37864487,5.86292444,5.982905826
100500804,"MIR3654",7.013261904,6.970981064,7.089879342,7.220027548,7.214582544,7.003950629,6.840574436,7.072203478,6.662513512,6.900607892,7.045906867,6.841162539
60412,"EXOC4",5.397689425,5.496350906,5.623179542,5.549645948,5.62241805,5.603980977,5.875927753,5.792641587,5.811052997,5.750736501,5.536597751,5.744441837
84912,"SLC35B4",4.679621504,4.665761506,4.569210005,4.545055821,4.610811441,4.536975699,4.090686113,4.032218781,4.718421662,4.485195272,4.176391422,4.358177728
231,"AKR1B1",8.429677643,8.328766617,8.392173126,8.475171481,8.490930249,8.465773404,8.34004992,8.438212254,7.752764999,7.83983539,7.977195851,7.946408921
669,"BPGM",4.181097682,3.812567785,3.950874265,3.627150575,3.611054806,3.917149845,3.60371453,3.689306185,3.290922076,3.466115386,3.448969634,3.96664748
800,"CALD1",9.119850126,9.458385225,9.568204039,8.908675973,8.904413339,8.920316676,8.682844103,8.640017385,9.203361364,9.154458979,9.285092321,9.522985877
340351,"AGBL3",1.503425722,1.056332418,0.681389506,0.382721046,0.631968993,1.078501259,0.630612387,0.746004861,0.980705187,0.803989085,-0.388339216,0.550085585
55281,"TMEM140",2.476762003,3.022060519,2.896837514,2.90555938,3.158412082,2.693505813,2.771400586,2.592147737,2.619193122,2.683332825,2.583666357,2.751780579
78996,"CYREN",3.936820666,4.23832527,4.385074434,3.955488544,3.893498826,3.812109468,3.981200825,3.598533084,3.8030213,3.705036517,3.711954052,3.987418598
29062,"WDR91",3.932377567,4.122769139,3.835400138,3.404320694,3.109247633,3.760613223,3.265566637,3.49496757,3.842125622,3.699521341,3.263060467,3.722146932
4850,"CNOT4",4.904963017,4.86590676,4.715542018,4.881241582,4.851555628,5.025600644,4.768096619,4.76922147,4.782647254,4.677004021,4.675019641,4.762377357
23165,"NUP205",5.731428673,5.881936966,5.769873296,5.61245255,5.722529599,5.643881653,5.840000511,5.617243106,5.591975769,5.682484574,6.051465399,5.65639086
647087,"STMP1",5.446802878,5.010765697,5.437655169,5.143428573,5.129427219,5.393849765,5.507081021,5.637143087,4.932848631,5.044189841,5.184382686,5.16011368
26266,"SLC13A4",-0.144977501,0.583537929,-0.185049458,0.382721046,0.138773324,-0.093344619,-0.150819998,-0.554878311,0.483539746,0.261301857,0.288124178,0.015393123
1129,"CHRM2",7.822297659,6.708586312,6.383267235,5.670851195,5.639833655,7.661207181,6.971732567,6.907398406,7.3942356,7.340945387,7.032538399,6.839021334
5764,"PTN",5.445244395,4.877361626,4.943599998,5.652854259,5.418902947,5.092810893,6.707333273,6.668735322,6.298707384,6.030980865,5.885407584,5.441768403
9162,"DGKI",6.201906438,6.297760855,6.431610385,6.253042349,6.510045701,6.364470562,6.324500638,6.436016179,6.577445277,6.637704071,6.472828283,5.899061234
64764,"CREB3L2",6.718451911,6.616747503,6.532585569,6.293098706,6.440527475,6.797351721,6.990501743,6.853459117,7.048385031,6.981798134,6.495741094,6.302807266
8805,"TRIM24",7.344081554,7.228012133,7.280948342,7.790526532,7.822750684,7.450814343,7.716557508,7.653416607,7.922862219,7.834498565,7.470746225,7.502331275
57670,"KIAA1549",5.605921618,5.144769309,4.835380048,5.156260732,5.020627042,5.599478674,5.336184923,5.168931888,5.674185707,5.427837043,4.870513803,4.883675894
92092,"ZC3HAV1L",0.459756865,1.772396814,1.856276937,1.589288682,1.784182199,0.310854702,0.923618597,0.500724813,2.046370257,2.30175584,1.723836555,1.58234013
56829,"ZC3HAV1",3.487674863,4.47913735,4.444538266,4.635810788,4.753635342,3.63864903,4.355768155,4.285990331,4.914620057,4.622673527,5.07343917,5.200702813
79989,"IFT56",2.004480766,2.383407764,2.441186633,1.838916757,2.245040726,2.297329853,2.415085621,1.81256659,2.079473944,2.064942083,2.712203973,2.529048048
254048,"UBN2",5.210376861,5.144769309,4.941173292,4.513489551,4.634171524,4.969133948,4.508793978,4.550975591,4.919198839,4.828702114,4.55236547,4.516612986
51631,"LUC7L2",3.361155307,3.586976416,3.609525541,3.670730163,3.532425133,3.390233757,3.728218184,3.528137493,3.379977684,3.234040296,3.351849366,3.381245393
154791,"FMC1",1.573581147,1.796731553,1.281660289,1.913370483,1.261375438,1.539762299,1.651696043,1.81256659,0.871539963,1.288396822,1.559569404,1.438904034
28996,"HIPK2",7.758156474,7.582695828,7.437214782,7.372419026,7.505270072,8.052164774,7.676375026,7.737715269,7.761078119,7.759953058,7.362720039,7.302376342
64761,"PARP12",2.702280817,3.393121684,3.709872909,2.682445517,3.014516201,3.405789093,3.585872767,3.488241078,3.700355707,3.665980056,3.330159155,3.479822291
80853,"KDM7A",4.444004141,4.519906009,4.451375571,4.018688048,3.707808289,4.390909572,4.83508078,4.758080481,4.841725259,4.554044175,3.625554729,3.558275334
100134229,"KDM7A-DT",3.511699819,3.530054287,3.881692522,3.826560133,3.575295893,3.436405471,3.739021509,3.659678576,3.16549784,3.249219772,3.475558366,3.404599056
84255,"SLC37A3",6.194504213,5.898896961,5.778054894,5.744078563,5.583947165,5.884933366,5.970635726,5.76786139,6.212735411,5.982982841,5.86292444,5.888056977
23608,"MKRN1",7.3889545,7.387223183,7.476708149,7.491122383,7.441734951,7.397996741,7.619778638,7.613021341,7.50308278,7.488554192,7.479393663,7.583017582
27147,"DENND2A",1.683420023,1.443006247,1.704291444,2.312329526,2.289856559,2.002229423,1.940850108,1.527742863,2.306147169,2.542569685,2.373534353,1.832427892
90956,"ADCK2",4.010332074,4.467815727,4.57234966,4.55284064,4.529056078,4.237093359,4.003772683,4.181453902,4.444399071,4.385679452,4.300555893,4.393623473
100134713,"NDUFB2-AS1",0.769730782,0.12662493,0.771565639,0.998927807,0.998837088,0.477148808,-0.51145906,-0.006686777,0.532175581,0.261301857,0.746824062,0.30736987
4708,"NDUFB2",6.246434653,5.996671789,6.312744166,6.346700874,6.282261328,6.173221776,5.964895178,6.137056695,5.360753961,5.787592763,6.087465245,6.058467945
673,"BRAF",5.018309686,4.845639254,4.683959856,4.70031648,4.756299192,5.025600644,4.867441571,4.85538134,4.939625402,5.035460581,4.725740183,4.678644226
51650,"MRPS33",4.844765304,4.701644248,4.861281554,4.628462158,4.693750631,4.599186289,4.552318919,4.638632089,4.210400524,4.218365022,4.706226856,4.626629895
100507421,"TMEM178B",2.070667277,3.13134251,2.584912096,1.733262936,1.45745689,1.903415387,2.212949375,1.896248854,2.095745232,2.227055227,0.987531855,1.809282036
55750,"AGK",4.94079681,4.79519924,5.057769599,4.795255037,4.895717001,5.037299491,5.156462603,5.1348834,4.970836123,4.961354779,5.086435638,5.196248892
57189,"DENND11",3.909954474,4.017994539,3.911748953,3.800640133,3.798478868,3.764640393,3.76038845,3.735480072,4.318338475,4.222216456,3.695083174,3.56520033
6742,"SSBP1",6.182394001,5.840107876,5.990113725,5.997548839,5.944322001,5.939390034,6.128917479,6.142421954,5.702352031,5.878256257,5.996297076,6.016136396
100463482,"MTRNR2L6",2.164580081,1.532667943,1.633910917,1.129600908,1.291072154,1.917952847,1.31877631,1.896248854,1.665341712,1.58011025,1.809935716,1.737529368
2051,"EPHB6",0.127976708,0.12662493,0.186771118,1.527419515,0.631968993,1.078501259,0.961010954,0.330665757,1.887216908,1.802205205,0.789835377,0.30736987
3792,"KEL",-1.057185716,0.467066468,0.427701691,1.170654512,1.261375438,-0.573168768,0.630612387,0.83352092,0.483539746,0.376379489,2.442546462,1.498000475
373156,"GSTK1",7.056775962,6.723736734,6.891747258,7.090303911,6.995904783,6.928778255,6.871586861,7.015439571,6.811566573,6.862248822,7.019609652,6.937040448
135932,"TMEM139",3.314115128,3.13134251,2.508296028,2.976733609,3.032209228,2.948433066,3.172997482,3.104284872,2.706546029,2.759518527,2.678268541,2.471235361
835,"CASP2",4.540580889,4.792176538,4.597223917,4.362215029,4.519679426,4.508441424,4.624007796,4.464516996,4.409026568,4.550984938,4.326348949,4.317744422
9715,"FAM131B",0.459756865,1.347400749,0.371135219,1.527419515,0.886603621,0.018806438,-0.412502421,-0.167330801,0.483539746,0.629362377,0.872192286,0.657671085
7791,"ZYX",7.508690714,7.877180583,7.808654337,8.574115681,8.544503397,7.835244538,7.700411299,7.634503087,7.647012725,7.81422804,8.190586799,7.880964464
285966,"TCAF2",0.847303368,1.096093036,1.049040817,0.311087631,0.138773324,-0.347766727,0.201345971,-0.348130258,-0.199506403,0.200127115,0.560680124,1.022175829
9747,"TCAF1",7.046019871,7.163978052,7.153628424,7.053737643,6.999282035,6.935492139,7.841174697,7.813664486,7.383506634,7.322675208,6.931124606,6.9907507
728377,"ARHGEF34P",-0.798988752,0.272573118,-0.272471547,0.803962942,0.677652757,0.396396443,0.321216283,-0.796291749,0.668957111,0.261301857,0.831601424,0.708597535
7984,"ARHGEF5",0.729322132,0.791578173,1.049040817,1.32409735,1.533966161,1.104154103,0.431886378,1.269842141,1.322361579,1.133408184,1.851132065,2.195855267
27010,"TPK1",0.95636142,1.314070529,1.916811968,1.6773853,1.923426217,0.793248396,1.761736395,1.875778929,1.729314653,2.081998093,1.830680931,2.045501057
26047,"CNTNAP2",2.194573274,0.467066468,0.814624479,0.578471658,0.263854013,2.042590674,0.484192511,-0.254900143,1.114489003,1.228384278,-1.70385114,-0.459331413
8454,"CUL1",7.082568818,6.869237716,6.991282609,6.999939756,6.936073507,7.034708026,7.145209889,7.088416972,6.902821287,6.848609654,7.159931355,7.015610729
2146,"EZH2",4.50511789,4.316143822,4.615602146,4.439834128,4.087907774,4.122519381,4.683940282,4.582896342,4.560324356,4.432975561,4.67214886,4.072504297
9601,"PDIA4",8.450995646,8.23198089,8.013106684,8.131291022,8.041640421,8.146229628,7.810134755,7.688316413,8.174826546,8.036662075,8.146796321,8.144066401
136051,"ZNF786",3.609564733,3.655109228,3.861301287,3.813658343,3.519938658,3.505413927,3.733629959,3.659678576,4.077435014,3.966155213,3.255408709,3.516012446
155054,"ZNF425",2.388692569,2.914976061,3.101941738,3.130305226,3.303889009,2.597430735,2.428495561,2.050323761,3.086281228,3.114798403,3.308137859,3.427580696
57541,"ZNF398",3.909954474,3.997144989,3.73810574,3.597348556,3.854250434,3.831436363,4.253995905,3.970814204,4.077435014,4.110288436,3.734145983,3.690827964
8427,"ZNF282",5.324977953,5.582853462,5.326762634,5.549645948,5.514838089,5.468582034,5.35737324,5.276300701,5.342120053,5.441117239,5.283643687,5.340462072
7988,"ZNF212",3.529459571,3.537293592,3.186330129,3.429909517,3.436030896,3.298771004,3.434590772,3.598533084,3.463854163,3.472596893,3.322856008,3.435160603
100289678,"ZNF783",3.060890402,3.432480338,3.144752868,3.41290083,3.174434832,3.436405471,3.359570151,3.173005829,3.87077363,3.732300508,3.013765368,3.300551128
155060,"LOC155060",2.95972842,3.062763618,2.845856355,2.348559973,2.289856559,2.96252608,2.467993341,2.419050956,2.652573326,2.78056682,1.745847838,2.248429813
27153,"ZNF777",4.068179008,4.678913269,4.587946256,4.962390209,5.119116064,4.442097874,4.483320026,4.422795589,4.723666248,4.68539853,4.442094504,4.502251689
155061,"ZNF746",5.039122002,5.175252219,5.026061122,5.13826358,5.066425006,5.047252118,4.891849736,4.807551048,5.068876349,5.163162941,4.785403994,4.798087101
79970,"ZNF767P",4.931921457,4.534449912,4.420349246,4.392898385,3.849268449,4.536975699,4.257756992,4.189769651,4.71315794,4.516898089,4.326348949,3.913372412
84626,"KRBA1",5.295873285,5.276057771,5.202584508,5.336188326,5.13762341,5.215570796,5.323679822,5.352351675,5.331853739,5.274923237,5.580128549,5.303668726
168544,"ZNF467",2.616255833,3.13134251,2.341658503,3.044560982,2.950823838,2.868360096,2.604215535,2.474556775,2.931711674,2.957340042,3.176572557,2.901557872
23145,"SSPOP",2.266936648,2.399386949,2.281542326,1.787056807,1.261375438,2.297329853,1.40270234,1.446792507,1.887216908,1.739091301,1.483008729,1.438904034
643641,"ZNF862",4.104177762,4.441047882,3.911748953,3.70606714,3.593286137,4.141225953,3.585872767,3.585986736,3.721481626,3.648912381,3.766806661,4.047995748
401431,"ATP6V0E2-AS1",2.464505054,2.040384843,1.993766059,1.813219793,1.675792627,2.029261993,2.133296837,2.155959807,1.575377428,1.901621875,2.193046377,2.141292107
155066,"ATP6V0E2",4.759547514,5.16360412,5.302389283,5.104232725,5.191762202,4.928429174,5.265091474,5.452507035,4.944125629,5.095484478,5.313427699,5.248809354
65999,"LRRC61",0.459756865,-0.545921441,-1.271778927,0.803962942,0.92499312,0.071773463,1.782771975,2.068475686,1.479427803,1.100307311,2.005073759,2.231116974
113763,"ZBED10P",-0.798988752,-1.572253384,-1.271778927,0.156177487,-0.231607659,-1.168714659,1.347297578,1.446792507,1.454409062,1.228384278,1.024016434,2.141292107
5919,"RARRES2",1.212347141,2.383407764,2.202693532,2.682445517,2.783318634,1.104154103,2.165687458,2.121600098,1.454409062,1.58011025,1.830680931,1.984816831
29803,"REPIN1",7.337375631,7.400681783,7.230665058,7.415752247,7.348158863,7.420505442,7.365564249,7.356078775,7.258998291,7.326705602,7.131997789,7.24961786
285971,"ZNF775",2.753552885,3.485838604,3.399315204,3.767571209,3.973516728,3.298771004,2.872980152,3.113056151,3.262376387,3.4854732,2.559013723,3.105333247
728743,"LOC728743",1.745521101,1.820662623,1.218935019,1.913370483,1.942264883,1.422310817,1.289679801,1.501260906,1.598399884,1.86267339,1.701484235,1.737529368
28959,"TMEM176B",3.101033648,4.618762585,4.67814262,4.084615104,3.931707687,3.265053852,4.489730806,4.65073074,6.979357884,6.682423966,5.22216502,4.815615892
55365,"TMEM176A",1.121591127,3.294034433,3.363515849,3.360637475,3.229153271,1.812973099,3.953640007,3.87608898,6.270316844,6.057091998,3.860573664,3.578951392
3757,"KCNH2",8.273996456,8.352302187,8.167447163,8.590281449,8.62048601,8.516358211,8.480451672,8.514468915,8.657983737,8.544404616,8.425426478,8.323504645
4846,"NOS3",1.024740349,0.885332757,0.681389506,1.705594629,1.261375438,0.914196846,1.532564243,1.331268904,1.349755682,1.650400429,1.429613685,1.526665029
285973,"ATG9B",-0.580061604,0.583537929,-0.024653425,2.348559973,2.318978583,-0.494056718,1.347297578,0.446235783,0.483539746,0.136243069,0.288124178,1.138173475
11194,"ABCB8",5.835033139,5.84157063,5.587934332,5.802384333,5.809745404,5.72878675,5.626795614,5.44904725,5.758365015,5.71428196,5.517531958,5.696364712
9311,"ASIC3",2.52477427,2.61999207,2.715607507,2.383902809,2.183034899,2.66793159,1.823944766,1.994456065,2.452312619,2.427181504,2.809468578,2.584633009
1020,"CDK5",4.060055817,4.113112084,4.048798252,4.266043744,4.270428034,3.927963602,3.88720689,3.965980725,3.988733951,4.126819697,3.739641035,4.301248378
6522,"SLC4A2",8.459319611,8.685688341,8.456245451,8.771544829,8.765213846,8.67721973,8.389099326,8.314385333,8.636073764,8.657704664,8.447210461,8.57963766
10922,"FASTK",6.2965606,6.434897468,6.327684756,6.237427887,6.201487912,6.413385897,6.091472084,6.128430561,5.956244437,6.099587056,6.150703181,6.220761311
83590,"TMUB1",4.444004141,4.711277518,4.771250624,5.419446683,5.418902947,4.701464493,4.635617106,4.65073074,4.54559281,4.790302161,4.880497119,4.875341923
116988,"AGAP3",6.507647624,6.93648924,6.686843,7.170920768,7.209731648,6.653284598,6.651961787,6.656787344,6.653610775,6.819667793,6.601377373,6.67505099
10061,"ABCF2",6.320560287,6.363382975,6.467466027,6.379902237,6.472468869,6.261364326,6.135064966,6.078923401,6.133186544,6.17901666,6.182321367,6.178484179
54480,"CHPF2",7.344917607,7.540538433,7.262114614,7.220027548,7.108080132,7.365219774,7.432399464,7.311525609,7.584969441,7.476108736,6.951393834,7.181398652
6604,"SMARCD3",7.816281664,7.738813378,7.689011312,7.7470792,7.793222289,7.832129725,7.762285561,7.868436323,7.504606955,7.677843217,7.575091202,7.4101486
51667,"NUB1",5.532963588,5.593310512,5.635239662,5.371831814,5.474963711,5.502737744,5.487995051,5.396129444,5.193176238,5.248728667,5.40618646,5.590035542
349136,"WDR86",1.640482672,2.461590549,2.169906461,3.733726473,3.449261706,1.648367583,3.065521282,3.004108025,3.966785792,3.699521341,1.891184632,2.005329837
6009,"RHEB",5.864484011,5.812029989,5.882928297,5.930410474,5.970941116,5.775435978,5.801868231,5.906755344,5.160675963,5.450997773,5.854085489,5.72602091
51422,"PRKAG2",7.283884136,7.256254627,7.188318881,6.93738256,7.071648938,7.216224518,7.382888484,7.516325652,7.125695318,7.283583849,7.712069157,7.501428979
63917,"GALNT11",5.943884851,5.644488172,5.627713909,5.586140499,5.594406041,5.827377959,5.683821781,5.589228124,5.942815239,5.76532824,5.626839113,5.705795852
58508,"KMT2C",6.57973531,6.362364329,6.08329593,5.870934254,6.031573012,6.684972909,6.361674499,6.372599829,6.457444845,6.399130316,6.130976121,5.962069161
100128822,"LINC01003",2.616255833,3.44792799,3.406369697,3.54366614,3.663084309,2.990305708,3.316943618,3.521564238,2.931711674,3.081262752,2.344977841,2.664190206
7516,"XRCC2",2.335843089,2.383407764,1.72700877,1.043813523,0.92499312,1.932345279,2.728677772,2.447070789,1.575377428,1.822644167,2.160641178,0.657671085
57180,"ACTR3B",3.716795977,3.681486233,3.559774154,3.512069113,3.436030896,3.703019637,3.302450223,3.610971262,3.399771125,3.419910709,3.435489221,3.317055101
22976,"PAXIP1",3.413101974,3.788500933,3.743686606,3.79408671,3.367993165,3.607597393,3.770954411,3.617150368,3.554938337,3.542035351,3.527309417,3.472474031
202781,"PAXIP1-DT",2.869646084,3.268161497,3.258276906,2.929676382,2.456373757,2.969521295,3.309715121,3.139054491,3.061642482,3.064197995,2.977017283,3.037237728
3638,"INSIG1",5.073828138,5.402348108,5.540629014,5.877148464,5.913627281,4.93559127,5.198162768,4.985266135,4.851340601,4.654376894,4.481983122,4.523740379
100506302,"RBM33-DT",1.596228122,1.245007099,1.399478276,0.952600621,1.320169895,1.442562153,1.198694412,1.361028554,1.428948787,1.650400429,0.987531855,1.377283075
155435,"RBM33",6.005459901,5.898896961,5.847083342,5.772692911,5.706089743,5.829301885,5.622426389,5.701076442,5.884304051,5.846169999,5.564732178,5.462316452
129790,NA,3.648008859,3.285461573,3.030686437,4.057510663,3.756519214,3.543414198,3.42123763,3.361471518,3.606950468,3.419910709,3.366130431,3.404599056
140545,"RNF32",0.600826341,0.405103656,0.371135219,0.750807461,0.847164603,0.971069645,1.628643701,0.916030384,1.082188043,1.133408184,0.746824062,0.657671085
64327,"LMBR1",6.103570373,5.98215613,6.064465973,5.785964595,5.932593497,6.242718486,6.506223779,6.553442766,6.474655696,6.274842843,5.767971301,5.789490681
64434,"NOM1",4.982224774,5.086742979,5.055527675,5.213861588,5.129427219,4.880988271,4.796816501,4.626431118,4.609315443,4.631389222,4.744993099,4.938038326
9690,"UBE3C",6.780948667,6.97498524,6.998303015,6.996376038,7.094986452,6.969473318,6.936381772,6.855420651,6.733774959,6.744666305,7.029737641,7.088320493
10049,"DNAJB6",6.828349939,6.877104562,6.824872643,6.878973373,6.884042928,6.750909683,6.570385572,6.566274078,6.427224669,6.524513277,6.72148781,6.789614912
54892,"NCAPG2",4.177347546,4.332881251,4.359858632,4.2895299,4.281566221,4.268629517,5.005820978,4.873562012,4.265378712,4.00691372,5.380035585,4.246295116
57488,"ESYT2",6.733853092,7.206035613,7.203585596,7.398574829,7.367888587,6.854677097,6.696289112,6.667991465,6.941034323,6.812021274,6.873557223,7.043772981
55112,"DYNC2I1",4.796687443,5.25205909,5.119169427,5.27396814,5.297962755,4.814557666,5.150405811,5.057476516,4.84654094,4.895346962,5.180347425,5.326264836
7434,"VIPR2",3.493718714,4.608489054,4.657595564,3.740559237,3.718775959,3.90625442,4.480103921,4.604827937,3.3258278,3.479049412,1.402156331,1.737529368
644128,"RPL23AP53",3.658807325,3.927224646,4.048798252,4.294181597,3.898330641,3.436405471,5.514959585,5.508427198,4.228960353,4.214503279,3.625554729,3.435160603
169270,"ZNF596",1.057751657,1.670732942,0.814624479,1.93735834,2.229787315,0.437337548,2.181614082,2.086402061,1.924132533,0.959742543,0.656752169,0.896029653
101927595,NA,2.548194215,2.787206948,2.79300745,2.136992152,1.979219915,2.997167833,2.902109867,2.689188558,2.413895172,2.242307988,2.387603402,2.15971007
26260,"FBXO25",3.767563701,4.113112084,4.269897053,3.589800857,3.62860729,3.909895379,4.069443684,3.901625885,3.629478427,3.790527115,3.308137859,3.501645139
157695,"TDRP",4.907228894,4.946964731,5.051033349,4.724643224,4.516540283,4.513236501,4.855080866,4.973273188,5.105496695,4.975114783,4.934203643,4.818516763
157697,"ERICH1",4.299681574,4.345308112,4.210682255,4.965309794,4.742930478,4.348609674,4.352254397,4.339291378,4.191598814,4.422970393,4.530341311,4.716460137
2055,"CLN8",6.276543456,6.216663793,6.04877226,6.419825475,6.253323992,6.34375758,5.579494009,5.406869427,5.804880587,5.628363995,5.843917072,6.00217061
9639,"ARHGEF10",6.680539199,6.578660888,6.428148624,6.022992755,6.114885073,6.589444029,5.814691305,5.718424034,5.83427023,5.818451341,5.918488683,5.830303827
9920,"KBTBD11",4.177347546,4.798215621,4.840597685,4.375445026,4.445692489,4.27429003,4.253995905,4.004202586,4.191598814,4.171327536,4.122729623,4.193641282
9172,"MYOM2",5.843340166,6.662983959,6.512294253,4.905765076,4.769545163,5.745184208,5.345051236,5.128408871,0.483539746,-0.000694146,4.118517921,4.495017073
100287015,"MCPH1-DT",1.090024476,1.347400749,0.856435338,1.462777779,1.376661819,0.99868681,0.997458595,0.83352092,1.015332067,0.959742543,1.094329064,1.138173475
79648,"MCPH1",4.289295079,4.053771565,4.106247171,4.052028128,4.247890318,4.084362454,4.2615083,4.055157055,4.069218394,3.774878759,3.745115236,3.918789324
55326,"AGPAT5",4.41563505,5.089207917,5.328620562,5.271611349,5.413850207,4.686683532,4.879697272,5.004249864,4.71051886,4.49477948,4.517603457,4.558858541
389610,"XKR5",0.555318808,1.056332418,0.681389506,0.235710756,0.071916318,0.854989715,1.429626719,1.501260906,1.236912786,0.959742543,0.911672288,0.30736987
286042,"FAM86B3P",-0.222124875,1.096093036,1.049040817,-0.715289139,0.071916318,-0.419058282,-1.981339181,-0.554878311,-0.558314287,-0.234060728,0.162837125,0.094111107
157285,"PRAG1",5.163756358,5.761925409,5.415099253,5.120039079,5.165948848,4.744919913,4.219697466,3.573330322,4.950849757,5.093383221,4.967368072,5.318088959
137075,"CLDN23",-0.481914374,0.340359687,0.186771118,0.311087631,0.202668796,-0.279832814,-0.412502421,-0.554878311,0.624788654,0.629362377,-0.048205101,0.015393123
9258,"MFHAS1",4.674309709,4.79519924,4.798318477,4.785376775,5.072850487,4.948040015,4.675529429,4.495034861,4.757299076,4.940465526,4.586309556,4.596526104
