,CX.5461_0.1_3,CX.5461_0.1_24,CX.5461_0.1_48,CX.5461_0.5_3,CX.5461_0.5_24,CX.5461_0.5_48,DOX_0.1_3,DOX_0.1_24,DOX_0.1_48,DOX_0.5_3,DOX_0.5_24,DOX_0.5_48
132,-0.201680678,-0.099425473,-0.185772768,-0.089319101,0.004203028,-0.075049395,0.013538088,0.942413628,0.565847689,0.0863373,1.941941376,2.085621046
23522,0.046214847,-0.002459106,0.070962336,-0.126630466,-0.072465354,0.056592404,-0.216111023,-0.301757648,-0.037865843,-0.452039144,-0.120442821,0.242554482
51207,-0.01416376,0.06847829,-0.001892021,-0.308338666,-0.061531744,-0.128179608,0.163255748,0.372451487,0.667403161,-0.063686434,0.323488753,1.38804128
142891,0.054336535,0.153233376,-0.050528987,0.137934218,0.061179613,0.06212964,-0.019199424,0.502268767,0.144583153,0.156383425,1.441764473,1.006400242
7417,-0.158964978,-0.017007388,-0.087753597,-0.103203387,-0.055102728,-0.165477785,-0.025051959,-0.062820526,-0.064135949,0.166849452,-0.023512666,-0.241601008
118881,-0.063140862,0.152605895,0.303962876,0.089793065,0.280546843,0.200293898,0.171397213,0.041568158,0.152301814,0.2606708,-0.378054526,0.022402566
84858,0.014438877,0.106265176,0.197299667,0.05982535,0.055182005,0.222741283,0.071605885,-0.100027872,0.053296264,-0.727735328,0.526462258,0.217276709
100131213,-0.204772083,-0.178804109,-0.154414987,-0.183755895,0.171394679,-0.009966547,-0.204339203,-0.467228823,-0.33551983,-0.330731413,0.87157469,0.495908485
3778,-0.14718105,-0.176005428,-0.218560942,0.124501152,0.180605411,0.11806803,0.142872632,-0.274475622,-0.185127301,0.000217713,-0.775469951,-0.822531563
9231,0.004111851,-0.012281274,0.06490686,-0.004696329,-0.028886626,0.066955794,-0.093154497,0.209695272,0.282291606,-0.191412798,0.294286902,0.241960782
100128292,-0.066179153,0.208156281,0.123020361,-0.149311694,-0.005964518,0.108004021,0.043108766,1.112822101,0.836733851,0.105828442,1.866466605,1.687693333
11128,-0.021276949,0.091496195,0.068993372,0.009644471,-0.060605206,0.113552668,-0.088846114,-0.001615177,0.103419448,-0.197593569,-0.695301723,-0.271594958
6229,-0.0922256,-0.05485615,-0.163449453,-0.014599586,0.158475309,-0.096340327,0.054019864,0.224561474,0.092411465,0.220837914,0.647551924,0.437392151
57178,-0.116266918,-0.007315306,0.055172993,-0.189584243,-0.211512762,0.03443449,-0.346764,-0.335675295,-0.146842799,-0.441647599,-0.281154085,-0.268996162
10105,-0.103279821,0.036942935,0.063754005,0.044271147,0.121765622,0.077304836,-0.005130147,0.001693285,-0.10419371,0.194400423,0.275033214,0.000471408
219654,-0.101896004,-0.084293035,0.008852866,-0.06407427,-0.06421235,0.05140412,-0.09805773,-0.586792126,-0.442866547,-0.105335253,-0.198341737,-0.30867624
143244,-0.074938592,-0.135261254,-0.197980274,-0.016115021,0.037767082,-0.083922031,0.049133476,-0.207713115,-0.270430511,0.097766731,-0.059539314,-0.073219548
650623,0.024263353,0.112961501,0.056963188,0.091848875,-0.418728363,0.257968916,-0.229764814,-0.176272194,-0.027120909,-0.271598188,-0.11959965,-0.465139091
101060691,-0.000607374,-0.034114038,0.008378969,-0.181038593,0.1459313,-0.037668316,-0.021868366,-0.114081795,-0.189796176,-0.290965592,-0.539185639,-0.610757742
729262,0.034905303,-0.053889535,0.035092493,0.063998733,-0.102900681,0.060657657,0.128634166,-0.201990541,-0.136535495,0.052494058,0.822303462,0.935754421
642361,-0.024904931,0.211464036,0.144679532,-0.063911603,0.081538315,-0.001141768,-5.32E-05,0.161768915,0.040787375,-0.035136658,0.78704007,0.70949243
80195,-0.022594101,-0.07472814,-0.028530957,-0.053840768,-0.016503478,-0.080040532,0.087310403,-0.493736696,-0.221258644,-0.107793106,-1.707498582,-1.371795417
311,-0.058169782,-0.024564548,0.187548232,0.025935522,0.095876197,0.082745371,0.010313935,-0.03559102,-0.022503394,0.089760436,0.214949975,0.15761921
84293,0.069432202,-0.113067932,-0.174678216,0.084498479,-0.068260602,-0.258690842,0.105932866,-0.186850031,-0.377203396,0.207257064,0.188364747,-0.206968937
81619,0.022246239,-0.007256461,0.0173894,0.107359475,0.063886898,0.089187002,0.142263382,0.354429949,0.186633876,0.033692811,0.760238091,0.659674695
10718,-0.291509052,-0.384656076,-0.124049097,-0.114669359,-0.469323924,-0.336153363,0.188986032,-0.635476648,-0.472902313,0.052422111,0.129512528,-0.328047416
27069,-0.056726648,0.190264342,0.10919855,0.043577823,0.22833792,0.245850577,-0.027523142,0.326062006,0.27798056,0.213846528,0.782392591,0.72861365
92211,0.013332958,-0.262971904,-0.611662459,0.134843671,-0.349272025,-0.428290323,0.292754488,-0.189865695,-0.517746001,0.147175022,0.113606298,-0.45556108
54462,-0.175238807,-0.00601513,-0.037084597,-0.06200002,-0.050862791,0.064502609,-0.143262833,-0.248289116,-0.296162063,-0.048131615,-0.483301502,-0.658270541
2894,-0.019854658,-0.020137596,0.300474318,-0.14340477,0.121077799,0.208609613,0.04780508,-0.419652829,0.11327027,0.036951929,-0.88257496,-0.847926545
23063,-0.006605734,0.013031902,-0.070507123,0.126194338,-0.032296637,0.100107267,-0.110003443,-0.039580849,-0.153134315,-0.149666901,0.088748426,0.070675024
11155,-0.010122015,-0.041369386,0.12782921,-0.102651997,-0.030327251,0.016490072,-0.117289629,-1.076530327,-0.701511807,0.040472689,-1.79685538,-3.051252731
657,0.012454527,-0.006024164,-0.140577968,-0.154156933,-0.030141399,-0.064719829,-0.087106885,-0.41103802,-0.412155346,-0.579296188,-1.013973986,-1.103354983
79812,0.309699962,-0.061155702,0.000675267,-0.035519802,-0.403735134,-0.428880416,-0.420012468,0.03040974,-0.072448313,-0.237984097,0.427814252,-0.082883741
6623,0.223780142,-0.259543366,-0.155700301,-0.080320819,-0.075748631,-0.527359262,0.338857893,0.024641135,-0.02006575,0.123807979,0.287565277,-0.230775025
2746,0.034254548,-0.044476919,-0.011197553,0.026902196,0.031956231,0.024105936,0.048116239,-0.137498642,-0.170442653,0.190330086,0.878939065,0.57468543
54537,-0.051933721,-0.017818456,-0.137332451,-0.000878957,0.01355951,-0.038536524,-0.055335347,0.05074434,-0.321851446,-0.128831471,0.529397184,0.578444394
728118,0.041520284,0.0897499,0.046745797,0.017323197,0.011649785,0.099697603,0.142482127,0.137038899,-0.087933276,-0.047167646,0.601005034,0.701941914
728190,-0.006232387,0.064085475,-0.011514464,-0.100167495,-0.067432741,-0.039377318,-0.016748929,-0.130194115,-0.093952732,-0.116330738,-0.427613901,0.006478408
439994,-0.014434289,-0.0342805,0.11483082,0.074803776,0.147189239,0.038319969,0.034109356,0.120052873,-0.035899025,0.034094685,0.889641194,1.038385468
728130,-0.008544623,0.111944511,0.160657691,0.029714192,-0.046725876,0.10194854,-0.02325173,0.22590438,0.230436573,0.128357849,0.889552822,0.931100013
9562,0.111215408,0.066427086,-0.018504427,0.046142863,0.166657176,0.027524836,0.084417178,0.105829119,0.001711592,-0.075372985,-0.319128397,-0.169217176
9060,-0.096482652,0.128177996,0.009831876,-0.007703639,0.004275605,0.13190566,-0.02104971,0.961683618,0.593423924,0.23286277,1.083041764,1.158590302
84896,0.137445313,0.174399651,0.081992631,0.045935488,0.211223457,0.152039918,0.11186558,0.262702212,0.044802209,0.080920906,-0.359117025,-0.579880229
142913,-0.027827213,0.319010804,0.142356771,0.28849353,0.114569413,0.193148652,-0.105808235,1.069807977,0.353249205,0.276467866,1.462647837,1.555201351
100144748,-0.17847551,0.457287639,0.513278995,0.08639779,0.658893488,0.803202411,0.015523202,2.165007834,1.702942452,0.638474094,4.55347293,4.919670527
5728,-0.041316736,0.135668316,0.035756133,-0.051017409,0.143579677,0.225081424,0.019091482,0.508300526,0.340555787,-0.090185309,0.424503586,0.782403375
57559,-0.040582346,-0.346940612,-0.304218165,0.014928195,-0.433936781,-0.765696278,0.000677107,-0.782736902,-0.116142763,0.023124438,-0.561140492,0.486525634
59,0.022876455,-0.315096047,-0.304148824,0.116628384,-7.27E-05,-0.222056548,0.106316767,-0.003848022,-0.031351063,0.187348911,0.152116908,-0.091482127
355,0.114301885,0.272043981,0.163766114,0.162801324,0.645017639,0.353551928,0.557491078,1.582417812,1.209780922,0.146104177,2.126241643,2.264817833
3988,0.027585728,0.163541273,-0.029780148,0.145646785,0.116589832,0.142665064,0.205797703,0.301170098,0.037225731,0.03663855,0.178775264,0.057197695
3434,0.028048415,-0.233722825,-0.169982783,0.268177097,-0.099634257,-0.253797451,0.059290005,-1.654059828,-1.365298239,0.302271439,-1.684076571,-2.192909364
24138,-0.066831335,0.020345309,-0.043434631,0.178538456,0.001446686,0.017494688,0.034807344,0.286223072,0.397389612,-0.049858699,0.391192098,1.139065189
387700,0.152968305,0.110342927,0.086050967,0.040134553,0.217246049,0.171369633,0.021682784,-0.100608648,-0.041294299,-0.089104636,-1.548934278,-1.958316984
53354,-0.003716666,0.012093852,0.069865226,0.11074618,0.025617918,0.140191485,0.156052943,0.379650541,0.287347352,0.218685004,1.237576434,1.185634158
9585,0.218660645,-1.158909124,-1.846527547,0.166037898,-1.164366208,-2.129741415,-0.057905049,-1.653165804,-2.904708975,-0.028567545,-0.995896476,-1.716992808
3363,-0.267250675,0.41787053,0.20185154,-0.844269331,0.093131523,0.95415315,-0.107632801,1.295580324,1.072849381,0.054945179,1.330307297,2.969598804
10556,-0.045949686,-0.118554957,-0.188875645,0.000833504,-0.047659532,-0.267272531,-5.55E-05,-0.238132076,-0.309296197,0.013129384,-0.889202635,-0.579409845
27063,-0.101690722,-0.03218647,-0.017365797,-0.460106066,0.069152816,-0.017120753,-0.161850454,0.198176988,0.405195562,-0.65777656,-2.670887419,-2.083707815
119369,0.038797525,0.103805041,0.133064937,0.192769504,0.642050282,0.145065248,0.029596148,1.002987916,0.386752004,0.264927555,1.219525542,0.654310116
84333,-0.057332225,0.101277582,0.022263678,0.033528247,0.150142108,0.269491062,-0.086376672,0.273809276,-0.034566884,-0.050160067,-0.216075055,-0.645495597
143279,0.006049076,0.011662619,-0.082566308,-0.06406777,-0.049325647,-0.032054001,-0.164604845,0.385450332,-0.023195252,-0.032601856,0.647883236,0.460525812
5507,0.025959126,0.012762091,-0.096180448,-0.049541776,-0.065246824,-0.135908446,-0.19370981,-0.278517573,-0.650032518,-0.979164801,-1.1108558,-1.338616991
80351,0.00205135,0.165141554,-0.007553072,0.073900674,0.06197379,0.194757704,-0.018677064,0.361149055,0.111927823,0.01451586,0.746269726,0.564761161
143282,0.160859072,-0.03958919,-0.228270519,0.011919459,-0.071852635,-0.294100348,0.071243455,0.507496292,0.540490169,0.071559824,1.014273064,1.092824688
9044,0.088728509,0.112947172,0.130173715,-0.037996824,-0.090709189,0.010488354,-0.031771045,-0.06320289,-0.018705888,-0.095169,-0.330645463,-0.650523534
22849,-0.022958246,0.034687117,0.001196258,-0.158966212,-0.195323057,-0.207191938,-0.362487452,-0.718634174,-0.478219464,-0.29736142,-0.29732669,-0.110174411
54708,-0.087823504,0.002389971,-0.025264988,-0.056392352,0.111569163,-0.007556071,-0.048556002,0.077340945,0.029672627,-0.029533593,0.413592398,0.357161839
3416,0.025828161,0.046190642,-0.091087912,0.046585852,-0.014940076,0.034286123,-0.009040469,-0.265412305,-0.147443019,0.070316866,-0.157176325,-0.529218531
3832,0.087956694,-1.488537672,-2.392639017,0.102332909,-1.850207376,-3.123723411,-0.133710033,-2.586176991,-4.061712912,-0.119609202,-1.615502465,-2.984869735
54536,-0.023911989,0.042751359,-0.127882301,0.008299276,0.091139815,-0.018783746,-0.037472407,0.420075427,0.420360169,-0.150090984,0.077581994,0.198388493
26509,0.006655521,0.069981738,0.033299091,0.080722181,0.079924644,0.30903834,0.079315165,0.299955464,0.456257456,-0.037290259,-0.357253478,-0.10705198
55165,0.154077648,-1.827201936,-3.189322228,0.132904112,-2.547261789,-3.843669622,-0.07689878,-3.154125818,-5.633860021,0.030788975,-1.443965164,-2.776840827
118924,0.07527618,0.123278053,0.062150552,0.055815931,0.36955169,0.115975315,0.012423687,0.259592433,0.326987163,0.060447726,-0.728684024,-0.491283057
159371,0.100024713,0.083615334,-0.137414743,-0.007656705,-0.046117362,-0.105786212,0.141677535,-0.460913177,-0.224671306,-0.100189319,-1.426338529,-1.467049971
266971,-0.067793973,-0.068321317,0.04718365,0.099357658,0.044892597,-0.079103362,-0.08614758,0.052881698,0.211102285,0.101647559,0.161063692,0.204569518
51196,-0.184721953,-0.132999169,0.050851016,-0.071223872,-0.106536885,0.136811522,-0.139858274,-1.031160037,-0.898216945,-0.223328443,-1.216687302,-2.345813818
64318,0.066813239,0.140253019,-0.080442688,-0.071939822,-0.19786676,-0.096444811,-0.01195066,-0.165987765,-0.269115142,-0.096077941,-0.510273254,0.009141606
23232,-0.042162623,-0.012768372,-0.082291413,-0.015333607,-0.088129924,0.017054733,-0.078521534,0.368267151,0.187579862,-0.120018753,0.892985844,0.45523393
3070,0.150120863,-1.001450154,-1.027825662,0.14070209,-0.967634802,-1.845069906,-0.050132265,-1.214261963,-1.652335196,-0.092971498,-0.121564361,-1.049119016
9124,-0.101854514,-0.070295933,0.166470775,-0.02287228,0.173121799,0.150058185,-0.00138779,0.167149882,0.192036881,0.090526822,-0.012312481,-0.25735875
10580,0.049641525,0.074721262,0.040312204,-0.102413516,-0.165984459,0.149638474,-0.185851731,-0.042726465,0.058124533,-0.195230067,-0.403109046,-0.52145452
5832,0.152893291,-0.08637518,-0.054022454,0.12296624,-0.04142972,-0.047941159,0.052427471,-0.715365738,-0.335505825,-0.063351598,-1.727521385,-1.489952602
26123,-0.064586114,0.019183435,0.040669723,0.008454863,0.125564402,0.084370128,0.070663819,-0.025931535,-0.039208657,0.105677635,-0.079582497,-0.152713528
953,-0.104325491,-0.09623849,-0.154707978,0.033783468,-0.226406717,-0.13039827,-0.065562707,-0.307248869,-0.475120565,-0.056493382,-0.628234846,-0.618634917
54619,-0.057412409,-0.059336664,-0.120298202,0.074895761,-0.164201228,-0.199983912,-0.037811628,-0.10843881,-0.048483843,0.249535779,0.517235101,0.508648029
9849,0.108753289,0.103190552,0.006399233,-0.057348372,-0.160871037,0.000591727,-0.138139168,0.015818972,-0.020769991,-0.272382286,-0.378517029,-0.378138123
7093,0.297332652,0.060523076,0.127959266,0.091918138,0.035435636,-0.034253813,0.104207799,0.187629358,0.127861961,0.108605767,1.717670555,1.602851433
56889,0.120489806,0.105534696,-0.029180927,0.102353442,0.133642919,0.132479744,0.089597516,0.090315809,-0.090664029,0.059328881,-0.233514664,-0.598833374
118788,0.023245552,-0.312753014,-0.254276798,0.122254509,-0.349623744,-0.115395274,0.092881,-0.551585772,-0.367349858,0.125594504,0.350329454,-0.178460295
728658,-0.194959487,-0.123513543,-0.092482115,-0.002902209,0.004987358,-0.148740252,0.062984008,0.024055232,-0.061850267,0.281760612,0.478110247,0.257770884
102723665,-0.172028497,-0.00056546,0.084374097,-0.058282127,0.316509413,0.213749976,-0.196081899,0.088582797,0.373833153,0.073078188,0.712893889,0.947256135
84458,-0.047060044,0.074094239,-0.092859007,0.030332501,-0.068284194,0.00406939,-0.066793173,0.298729938,0.096224907,-0.104859235,1.294333725,0.952823933
26148,0.01061939,0.126476245,-0.019042753,-0.140130187,-0.286632599,0.134882879,-0.220192172,-0.27664229,-0.000841554,-0.739799227,0.055916986,0.437040349
84986,0.024268669,-0.25194306,-0.403146067,-0.106488439,-0.403898191,-0.247513607,-0.18380945,-0.839984512,-0.488430951,-0.243258598,-0.892158978,-0.174495787
10023,0.000222884,0.175812811,0.52648728,0.012084693,0.096399399,0.296973814,0.044033487,0.70459343,0.790470719,1.013903733,2.493026753,2.501380872
23401,-0.175197027,-0.040719057,-0.028590975,0.008246788,0.159481195,0.135962965,0.13817053,0.095347454,-0.089065941,0.482488362,0.972803124,1.003725052
23223,0.03190329,0.09414602,0.209514985,0.107970053,0.017813037,0.191629301,0.065059894,0.180402238,0.285208373,0.081091737,0.512101886,0.819027047
644215,0.635114532,0.089140403,0.44661991,-0.170565598,0.20905892,-0.088102025,0.231990293,0.276611429,-0.103147235,-0.416222461,0.111137994,0.229064672
5223,-0.161676905,-0.102083976,-0.098305802,-0.036297954,-0.166256116,-0.178041443,-0.019112386,-0.281632732,-0.249255775,0.196248842,-0.086299735,-0.509831834
51013,-0.113600299,0.108799758,0.062320765,-0.002904501,0.192593507,-0.024546849,-0.012366393,0.289287774,0.227345025,0.069677939,-0.059724383,0.242357902
84287,0.010162421,0.063521372,0.068246601,0.015435636,0.154599136,0.08749282,0.075175888,0.283438886,0.104475542,0.141700636,0.322156858,0.066836072
64210,0.008587897,0.111249455,0.114892746,-0.025466662,-0.013090994,0.078616413,0.043527231,0.303873872,0.247883994,0.101101199,0.322959387,0.288885812
80019,-0.002435992,-0.027126942,0.065879165,-0.001500467,0.117387461,0.155190737,0.216703915,0.842205056,0.627204984,0.003727837,1.635349447,1.700481653
26287,0.114050071,-0.21120628,0.253851301,0.098983305,0.674034226,0.171392831,0.241541497,-0.194649397,-0.121188912,0.037427339,-0.485741649,-1.805808195
112817,-0.19594135,0.126935822,-0.188454823,0.036520487,0.610858156,-0.109843445,0.043109752,-0.061783058,-0.611595855,0.174305979,-0.296975669,-1.997282126
118812,-0.051649709,0.020305442,0.001488725,-0.091659528,-0.018189236,-0.045733003,-0.027499182,-0.296718236,0.181117863,-0.128620408,-0.894237664,-0.207923877
55361,-0.030251031,0.100652593,0.063571829,0.120575194,0.132648666,0.129077985,0.026120977,0.369958211,0.160761846,0.055432858,0.531450949,0.559521352
60370,-0.039165737,-0.266525473,-0.005595609,0.075876133,-0.10800071,-0.188461402,0.005316588,0.464417272,0.03526078,0.201815186,1.756259723,1.964094944
83742,0.009259186,-0.032953752,0.030211387,0.007373747,0.072983963,0.041831264,0.109749568,0.048400174,0.090389931,0.060758061,0.064397186,0.055849685
118813,0.144752183,0.072872822,0.171359439,0.046053067,0.090647992,0.172924097,0.106913936,0.557250419,0.44556246,0.026865278,0.913196425,1.099533828
6425,0.101938513,0.007505939,-0.05320862,-0.050814457,0.193640981,-0.081954863,-0.076426436,-2.725478176,-2.14343357,-0.084257991,-2.026788151,-2.833006282
55118,0.19335914,0.402764289,0.319851847,0.069330586,0.479393033,0.463370826,0.221195436,3.219857966,3.801834716,0.277670201,7.71407027,9.748841597
27291,-0.066018493,0.061263623,0.055497276,-0.143266517,-0.102883055,0.002319506,-0.116017669,-0.060488199,0.049136441,-0.399580551,-0.347912794,0.445772306
84171,0.114674219,0.313882783,0.542027032,0.07982561,0.502508155,0.524454077,0.138848994,1.404576021,1.277060791,0.019752957,1.639306944,1.69839849
84795,0.176512718,0.19513812,0.406634744,0.004570302,0.295952972,0.24428079,0.047236878,0.080616069,0.135084979,0.121901463,-0.008899884,-0.620224201
3257,0.055335967,0.122006523,0.333474543,-0.01400019,0.24948271,0.230716366,0.022116777,0.211732436,0.307644071,0.207837969,0.974666972,1.048669388
26507,0.206763997,-0.211900138,-0.07787803,-0.034004234,-0.14023709,-0.067123793,0.247600749,-0.443018629,0.535977703,0.221580534,-0.200053878,0.5376294
2805,-0.112069645,-0.018475849,-0.005208328,-0.051562195,-0.133844924,-0.119703424,-0.053931,-0.372099075,-0.299246518,0.205967646,-0.480290234,-1.036590226
81894,0.103955695,0.013504687,0.100758813,-0.0044404,-0.054264591,-0.052451775,0.026712222,-0.21333671,0.018975218,0.03144206,-0.130880911,0.325027817
